dPSIZ	SR-	SR+	FAS6-	FAS6+	MES	dMES	MES+	MES-	MEC-MC?	MEC-CS?	MES-KM?	PESE-	PESE+	PESS-	PESS+
1.853	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.3333	0.0
-0.635	0.0556	0.0556	0.0	0.0	5.53	0.93	0.93	-0.93	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.016	0.0063	0.0	0.0	0.0	7.75	8.37		8.37	0.0	1.0	0.0	0.0127	0.0	0.0	0.0
0.622	0.0	0.0	0.0	0.6667	8.72	8.88	8.88	8.37	1.0	1.0	0.0	0.0	0.2222	0.0	0.0
2.013	0.1111	0.0							0.0	0.0	0.0		1.0	0.0	0.0
0.553	0.0323	0.0	0.5	0.0	3.86	2.07		2.07	0.0	1.0	0.0	0.0	0.1111	0.0	0.0
0.184	0.0323	0.0	0.0	0.0	5.02	1.46	1.46	-1.46	0.0	1.0	0.0	0.0	0.0	0.1667	0.1667
0.283	0.0	0.0	0.0	0.0	8.55	1.28	-1.28	1.28	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1.681	0.0385	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.037	0.0	0.0
-0.155	0.0	0.002	0.0	0.0	3.09	0.38	0.38	-0.38	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.307	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0028	0.0028	0.0	0.0
0.342	0.0	0.002	0.0161	0.0					0.0	0.0	0.0	0.0	0.0082	0.0	0.0
-0.417	0.0	0.002	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.127	0.0	0.002	0.0	0.0	7.66	0.34	0.34	-0.34	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.623	0.0	0.1429		1.0					0.0	0.0	0.0	0.0	0.0		
2.085	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0909	0.1667	0.0	0.0
1.202	0.0	0.0	0.0	0.0	9.16	8.36	4.51	8.36	0.0	1.0	0.0	0.0	0.1111	0.0	0.0
1.642	0.0	0.0	0.0	0.0	5.28	0.56	-0.56	0.56	0.0	0.0	1.0	0.0	0.0	0.0	0.0
-1.263	0.0909	0.0							0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.582	0.0476	0.0							0.0	0.0	0.0	0.087	0.0	0.0	0.0
0.262	0.0513	0.0							0.0	0.0	0.0	0.0	0.0		
1.547	0.1304	0.0476	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-1.564	0.0	0.0556	0.0	0.0					0.0	0.0	0.0	0.2	0.0	0.0	0.0
-1.558	0.0	0.0556	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.065	0.1	0.0526			4.74	0.9	0.9	-0.9	0.0	1.0	0.0	0.0	0.0		
	0.0	0.0049	0.0	0.0					0.0	0.0	0.0	0.0	0.0073	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.084	0.0476	0.0	0.0	0.0					0.0	0.0	0.0	0.1	0.1818	0.0	0.0
1.732	0.125	0.0667			3.87	2.41	2.41		0.0	1.0	0.0	0.0909	0.0	0.0	0.0
-1.332	0.0	0.0	0.0	0.0	6.64	3.65	-3.65	3.65	0.0	0.0	1.0	0.25	0.0	0.0	0.0
-0.942	0.0	0.0							0.0	0.0	0.0	0.0556	0.0		
0.449	0.0909	0.0625	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.76	0.0	0.0476	0.0	0.0					0.0	0.0	0.0	0.1818	0.0		
	0.0077	0.0077	0.0	0.0	6.06	0.42	0.42	-0.42	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.825	0.0556	0.0556	0.0	0.0	2.57	0.37	-0.37	0.37	0.0	1.0	0.0	0.0	0.0	0.5	0.0
1.985	0.1	0.0	0.5	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.313	0.1667	0.0							0.0	0.0	0.0	0.0	0.0		
0.141	0.0	0.25	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
	0.0	0.0263	0.0	0.1667					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0156	0.0	0.0	0.0					0.0	0.0	0.0	0.05	0.0	0.0	0.0
1.065	0.0952	0.05	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.03	0.0	0.0097	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0526
0.97	0.0526	0.1	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.834	0.0769	0.0	0.0	0.0	2.77	1.47	1.47		0.0	1.0	0.0	0.0	0.0		
-0.671	0.0455	0.0							0.0	0.0	0.0	0.0	0.2	0.0	0.0
2.06	0.027	0.027	0.0	0.0	2.43	0.54	0.54		0.0	1.0	0.0	0.0	0.0909	0.0	0.0
0.636	0.0714	0.0	0.0	0.0	5.69	1.08	1.08	-1.08	0.0	1.0	0.0	0.0	0.0	0.1429	0.0
-0.634	0.0909	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.343	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.267	0.0	0.0			7.26	1.97	1.97	-1.97	0.0	0.0	1.0	0.0	0.0		
-0.684	0.0	0.0	0.0	0.0	7.45	1.63	-1.63	1.63	0.0	0.0	1.0	0.0	0.0		
-1.468	0.0208	0.0	0.0	0.0	8.05	7.75	7.75		0.0	1.0	0.0	0.0714	0.0		
-1.826	0.1053	0.0	0.0	0.0	4.1	7.96	7.96		0.0	1.0	0.0	0.5	0.0		
0.271	0.0588	0.0588	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.487	0.1111	0.0	0.0	0.0	2.82	0.39	0.39	-0.39	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.27	0.0588	0.0303			4.38	1.86	1.86	-1.86	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.171	0.0303	0.0			3.59	7.65	7.65		0.0	1.0	0.0	0.0	0.125	0.0	0.0
-0.335	0.1333	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0074	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.019	0.0	0.0
0.807	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0323	0.0	0.0
0.669	0.0	0.0074	0.0	0.0	4.35	7.76	7.76		0.0	1.0	0.0	0.0	0.0	0.0	0.0
-1.62	0.0488	0.025			6.62	3.53	-3.53	3.53	0.0	1.0	0.0	0.0	0.0769	0.0	0.0
0.262	0.0	0.0323	0.0	0.0					0.0	0.0	0.0	0.0455	0.0	0.0	0.0
2.331	0.0	0.0667	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.5	0.0
	0.0	0.006	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0588	0.1111	0.0	0.0					0.0	0.0	0.0	0.0	0.0714		
-1.18	0.0256	0.0256	0.0	0.0	4.76	0.6	0.6	-0.29	0.0	1.0	0.0	0.0	0.0	0.0	0.5
2.862	0.1111	0.2727			6.65	0.84	-0.84	0.84	0.0	1.0	0.0	0.2	0.0		
-1.22	0.0	0.0			3.72	0.78	-0.78	0.78	0.0	1.0	0.0	0.0	0.0	0.0	0.3333
-0.658	0.0	0.0124	0.0	0.0					0.0	0.0	0.0	0.0577	0.0	0.0	0.0
-0.442	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.1429	0.0	0.0	0.0
0.144	0.0032	0.0032	0.0	0.0					0.0	0.0	0.0	0.0	0.0092	0.0	0.0
-0.248	0.0	0.0032	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
															
-0.86	0.1	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.869	0.0714	0.037							0.0	0.0	0.0	0.0	0.25	0.0	0.0
-1.536															
1.159	0.0435	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0556	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0231	0.0	0.0	0.0
	0.0029	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0145	2.73	0.18	0.18	-0.18	0.0	1.0	0.0	0.0256	0.0	0.0	0.0
	0.0029	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0045	0.0045	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.812	0.0	0.0385							0.0	0.0	0.0	0.0	0.0		
	0.0	0.0	0.025	0.0	3.37	0.29	0.29	-0.29	0.0	1.0	0.0	0.0246	0.0	0.0	0.0
-1.671	0.04	0.0	0.0	0.0	3.23	7.96	7.96		0.0	1.0	0.0	0.0909	0.0		
-0.62	0.0476	0.0							0.0	0.0	0.0	0.0769	0.0		
-0.309	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.284	0.1333	0.0714							0.0	0.0	0.0	0.0	0.0		
-0.966	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0909	0.0	0.0	0.5
-0.722	0.12	0.0							0.0	0.0	0.0	0.0	0.0		
-0.612	0.0	0.0714	0.5	0.0					0.0	0.0	0.0	0.5	0.0		
	0.0039	0.0	0.0	0.0	2.96	0.84	-0.84	0.84	0.0	1.0	0.0	0.0	0.0233	0.0	0.0
2.033	0.0	0.0	0.0	0.0	3.22	6.76		6.76	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.341	0.0	0.075	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.101	0.0833	0.0	0.0	0.0	5.46	8.18	8.18		0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.206	0.0	0.0909	0.0	0.0	10.86	0.21	-0.21	0.21	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1.481	0.0	0.0			3.93	0.62	0.62	-0.62	0.0	1.0	0.0	0.0	0.2222		
0.42	0.1	0.1			3.97	8.36	8.36		0.0	1.0	0.0	0.0	0.1	0.5	0.0
1.055	0.0	0.0357	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0065	0.013	0.0	0.0	4.56	0.99	-0.99	0.99	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-1.5	0.0882	0.0312	0.0	0.0					0.0	0.0	0.0	0.0303	0.0	0.0	0.0
-2.57	0.0435	0.0	0.0	0.3333					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.668	0.0	0.0							0.0	0.0	0.0	0.3	0.0	0.0	0.0
-2.172	0.0	0.0345	0.0	0.0	5.05	0.42	0.42	-0.42	0.0	1.0	0.0	0.1667	0.1667		
1.419	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0317	0.0	0.0	0.0
-0.207	0.0	0.0035	0.0	0.0	4.25	1.19	1.19	-1.19	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1.56	0.0	0.0909	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
1.591	0.0	0.0	0.0	0.0	4.9	1.73	-1.73	1.73	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-2.246	0.1	0.0			3.52	0.42	-0.42	0.42	0.0	1.0	0.0	0.25	0.0		
	0.0	0.0159	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.304	0.0	0.04	0.0	0.0	5.15	0.73	-0.73	0.73	0.0	1.0	0.0	0.0	0.0667	0.0	0.0
0.562															
-0.779	0.037	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
0.451	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.161	0.0156	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
	0.0053	0.0106	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.54	0.0208	0.0			6.14	3.64	-3.64	3.64	0.0	1.0	0.0	0.0	0.0		
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.279	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.598	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-1.489	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.05	0.0	0.0	0.4
-2.386	0.0263	0.0	0.0	0.0					0.0	0.0	0.0	0.0435	0.0		
	0.004	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.248	0.0455	0.0455	0.0	0.0	2.23	7.95		7.95	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.89	0.0556	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.622	0.0	0.0256	0.0	0.1429	4.33	0.29	0.29	-0.29	0.0	1.0	0.0			0.0	0.0
-0.457	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.949															
0.677	0.0143	0.0	0.0	0.1538	6.88	9.75	9.75	0.71	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.68	0.0	0.0072	0.0	0.0	2.64	1.84		1.84	0.0	1.0	0.0	0.0455	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	7.25	8.75	7.95	8.75	1.0	1.0	0.0	0.0	0.0714	0.0	0.0
-1.67	0.0714	0.0	0.0	0.0	9.9	0.65	-0.65	0.65	0.0	1.0	0.0	0.0	0.0	0.0	0.6667
-1.193	0.0	0.0	0.0	0.1667	6.34	3.24	-3.24	3.24	0.0	1.0	0.0	0.0	0.0		
0.29	0.0294	0.0	0.0	0.0	4.3	0.15	0.15	-0.15	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.529	0.0149	0.0	0.0	0.1					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.64	0.0588	0.0588	0.0	0.0	5.34	0.67	0.67	-0.67	0.0	1.0	0.0	0.0	0.0		
-0.591	0.0526	0.1	0.0	0.0					0.0	0.0	0.0	0.2857	0.0		
0.29	0.0071	0.0071	0.0	0.0	3.33	0.6	-0.6	0.6	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.566	0.0333	0.0333	0.0	0.0	6.11	0.3	0.3	-0.3	0.0	1.0	0.0	0.0667	0.0		
-0.145	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0333	0.0		
0.811	0.0	0.05	0.0	0.0	4.48	0.91	0.91	-0.91	0.0	1.0	0.0	0.0	0.0		
0.487	0.04	0.04	0.0	0.0					0.0	0.0	0.0	0.0	0.1429		
-0.896	0.0526	0.1	0.0	0.0					0.0	0.0	0.0	0.1111	0.0		
0.888	0.0182	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.3		
	0.0	0.0046	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.08	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0088	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0645	0.0	0.0
-1.281	0.0	0.0	0.3	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.931	0.0	0.0	0.0	0.0	8.51	2.22	-2.22	2.22	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.804	0.0323	0.0164	0.0	0.0					0.0	0.0	0.0	0.0	0.1111	0.0	0.0
-1.808	0.0	0.0392	0.0	0.0					0.0	0.0	0.0	0.0714	0.0	0.0	0.0
-1.166	0.0351	0.0179	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
0.987	0.0351	0.0179	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-1.214	0.0179	0.0	0.0	0.3					0.0	0.0	0.0	0.0	0.0		1.0
-0.822	0.0172	0.0172	0.0	0.0	5.17	0.35	0.35	-0.35	0.0	1.0	0.0	0.0	0.0	0.5	0.0
1.523	0.0227	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.099	0.0	0.0			2.26	1.31	1.31		0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0037	0.0037	0.0	0.0					0.0	0.0	0.0	0.0	0.0256	0.0	0.0
	0.0048	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0048	0.0048	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0048	0.0	0.0	0.0	2.77	0.17	0.17	-0.17	0.0	1.0	0.0	0.0476	0.0	0.0	0.0
-0.734	0.1667	0.0909	0.0	0.0					0.0	0.0	0.0	0.5	0.0		
0.098	0.0625	0.0625	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.497	0.0	0.0909	0.0	0.0	2.09	2.28	2.28		0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.523	0.1176	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.01	0.0	0.0							0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.632	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.017	0.0	0.0526							0.0	0.0	0.0	0.0	0.0		
-0.691	0.0204	0.0204	0.0	0.5					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0043	0.0	0.0					0.0	0.0	0.0	0.0	0.0096	0.0	0.0
	0.0	0.0	0.0	0.0	6.06	8.75		8.75	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1.669	0.0	0.027	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0233	0.0
0.461	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
0.645	0.0	0.0833	0.2	0.0	2.2	0.6		0.6	0.0	1.0	0.0	0.0	0.0		
0.55	0.0	0.0	0.125	0.0					0.0	0.0	0.0	0.1111	0.0	0.0	0.0
	0.0	0.0025	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	6.78	0.47	0.47	-0.47	0.0	1.0	0.0	0.0	0.0059	0.0	0.0
	0.0071	0.0	0.0	0.0					0.0	0.0	0.0	0.0066	0.0066	0.0	0.0
	0.0036	0.0	0.0	0.0					0.0	0.0	0.0	0.0066	0.0	0.0	0.0
	0.0036	0.0	0.0	0.0					0.0	0.0	0.0	0.0131	0.0	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0195	0.0066	0.0	0.0
0.371	0.0127	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.976	0.0	0.0323	0.0	0.0	3.99	8.36		8.36	0.0	1.0	0.0	0.0	0.0		
-0.342	0.0323	0.0	0.0	0.0	9.75	0.8	0.8	-0.8	0.0	1.0	0.0	0.0	0.0		
	0.0	0.0127	0.0	0.0					0.0	0.0	0.0	0.0152	0.0	0.0	0.0
	0.0	0.0064	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.295	0.0	0.1111							0.0	0.0	0.0	0.0	0.1765	0.0	0.0
-1.335	0.0	0.0625	0.0	0.5	6.49	7.95	7.95	2.43	0.0	1.0	0.0	0.125	0.0	0.0	0.0
0.284	0.0	0.0435							0.0	0.0	0.0	0.0	0.0		
-2.888	0.1111	0.0	0.3333	0.0	3.52	7.95	7.95		0.0	1.0	0.0	0.1429	0.0	0.0	0.0
1.418	0.1	0.0							0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.725	0.05	0.0952	0.0	0.0	4.35	0.95	0.95	-0.95	0.0	1.0	0.0	0.0	0.1667	0.0	0.0
0.189	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.612	0.0	0.037	0.0	0.4286	3.07	11.29	11.29		0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.151	0.0047	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0135	0.0	0.0
-0.007	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0267	0.0	0.0	0.0
-0.179	0.0	0.0047	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.12	0.0094	0.0	0.0	0.0	5.04	2.8	2.8	-2.8	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.028	0.0094	0.0094	0.0	0.0					0.0	0.0	0.0	0.0	0.0135	0.0	0.0
-0.16	0.0141	0.0047	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.176	0.0	0.0094	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.005	0.0047	0.0141	0.0	0.0					0.0	0.0	0.0	0.0	0.0267	0.0	0.0
-0.68															
-1.036															
-1.309	0.0278	0.1026	0.0	0.0					0.0	0.0	0.0	0.0588	0.0	0.0	0.0
	0.0014	0.0027	0.0	0.0					0.0	0.0	0.0	0.0	0.0047	0.0	0.0
	0.0	0.0014	0.0104	0.0	5.88	4.75	4.75		0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0014	0.0014	0.0	0.0					0.0	0.0	0.0	0.0141	0.0	0.0	0.0
	0.0014	0.0	0.0	0.0	7.75	1.82	0.45	1.82	0.0	1.0	0.0	0.0047	0.0	0.0	0.0
-0.843	0.0	0.0152	0.0	0.1	5.69	0.22	0.22	-0.22	0.0	1.0	0.0	0.0	0.0	0.0	0.1667
-0.601	0.0152	0.0299	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.627	0.0667	0.0345		1.0					0.0	0.0	0.0	0.0	0.0588		
	0.0018	0.0	0.0	0.0					0.0	0.0	0.0	0.0245	0.0063	0.0	0.0
-1.374	0.0	0.0	0.0	0.0	5.93	0.23	0.23	-0.23	0.0	1.0	0.0	0.0	0.0556		
-1.896	0.0294	0.0294	0.1818	0.0	7.31	1.2	-1.2	1.2	0.0	1.0	0.0	0.05	0.0		
2.237	0.0294	0.0	0.0	0.0					0.0	0.0	0.0	0.05	0.05		
2.184	0.0263	0.0263	0.0	0.0	4.51	8.37		8.37	0.0	1.0	0.0	0.0	0.0833		
0.797	0.0	0.0417			4.04	0.47	0.47	-0.47	0.0	1.0	0.0	0.0	0.0	0.1429	0.0
-2.853	0.0	0.0	0.0	0.0	9.39	3.98	-3.98	3.98	0.0	0.0	1.0	0.0	0.0	0.0	0.0
-2.404	0.0	0.0	0.0	0.25	7.23	7.75	7.75		0.0	1.0	0.0	0.0	0.0		
-1.908	0.0227	0.0444	0.1429	0.0	8.16	8.37	8.37	7.97	1.0	1.0	0.0	0.0	0.0		
-2.572	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.966	0.0	0.1176	0.0	0.0					0.0	0.0	0.0	0.125	0.0	0.0	0.0
0.32	0.0	0.0	0.0	0.0	5.61	7.76		7.76	0.0	1.0	0.0	0.0	0.0588	0.0	0.0
2.204	0.0588	0.0							0.0	0.0	0.0			0.0	0.0
-2.115	0.0952	0.05	0.0	0.0	4.71	8.36		8.36	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0035	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0312
0.112	0.08	0.0417	0.0	0.0					0.0	0.0	0.0	0.0	0.375	0.0	0.0
-0.08	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0667
0.01	0.0034	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.005	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.018	0.0017	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.016	0.0	0.0017	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.018	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0036	0.0	0.0
0.015	0.0	0.0	0.0	0.0	7.62	0.4	0.4	-0.4	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.294	0.0	0.0606	0.0	0.0	3.15	5.4		5.4	0.0	1.0	0.0	0.0	0.0909	0.0	0.0
0.301	0.0	0.0	0.0	0.25	8.1	7.65	7.65		0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.814	0.0	0.0	0.0	0.0	2.54	0.52	-0.52	0.52	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0071	0.0	0.0	0.0					0.0	0.0	0.0	0.0086	0.0	0.0	0.0
	0.0035	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0086	0.0	0.0
	0.0035	0.0	0.0185	0.0					0.0	0.0	0.0	0.0086	0.0	0.0	0.0
	0.0	0.0	0.0185	0.0					0.0	0.0	0.0	0.0171	0.0	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0154
-0.277	0.0444	0.0	0.0	0.0					0.0	0.0	0.0	0.0588	0.0	0.0	0.0
-0.455	0.0	0.0294	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.055	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-0.88	0.013	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.027	0.0	0.0
0.951	0.0	0.0065	0.0	0.0	5.43	7.64	7.64		0.0	1.0	0.0	0.0137	0.0	0.0	0.0
1.228	0.1176	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
1.298	0.0588	0.0							0.0	0.0	0.0	0.0909	0.0	0.0	0.0
-2.549	0.0	0.0833							0.0	0.0	0.0	0.0	0.0		
-1.051	0.0	0.0303							0.0	0.0	0.0	0.0286	0.0		
2.918	0.0	0.0	0.0	0.0	5.65	3.26	3.26	0.5	0.0	1.0	0.0	0.0	0.0	0.3333	0.0
2.786	0.0	0.0	0.125	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.274	0.0	0.0			3.51	1.03	-1.03	1.03	0.0	1.0	0.0	0.0	0.0	0.0	0.0
2.236	0.0	0.0909	0.0	0.0					0.0	0.0	0.0	0.0	0.1429	0.0	0.0
1.174	0.1111	0.0	0.0	0.0	3.96	4.56	4.56		0.0	1.0	0.0	0.0	0.0	0.5	0.0
	0.0	0.0667	0.0	0.0	10.67	1.84	-1.84	1.84	0.0	0.0	1.0	0.0714	0.0		
2.681	0.0	0.0625			6.3	3.89	-3.89	3.89	0.0	1.0	0.0	0.0	0.05	0.0	0.0
0.331	0.0	0.0833							0.0	0.0	0.0	0.0	0.0667		
0.399	0.0	0.0435							0.0	0.0	0.0	0.0	0.125		
1.377	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0769		
-1.992	0.1429	0.0	0.0	0.0	2.61	0.54	0.54	-0.54	0.0	1.0	0.0	0.1538	0.0	0.0	0.0
-1.776	0.0741	0.0	0.0	0.2					0.0	0.0	0.0	0.0	0.0		
	0.016	0.0081	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.151	0.0385	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.442	0.0	0.0385	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.1667	0.0
-0.297	0.04	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0909	0.0	0.0
-1.795	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
	0.0	0.0016	0.0	0.0					0.0	0.0	0.0	0.0046	0.0046	0.0	0.0
1.032	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
0.196	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
