priPhCons	mamPhCons	verPhCons	priPhyloP	mamPhyloP	verPhyloP	GerpS
0.998	1.0	1.0	0.553	0.66	2.027	3.44
0.596	0.372	0.005	0.299	0.615	0.155	0.911
0.518	0.912	0.993	0.299	0.096	0.364	-0.551
0.126	0.175	0.128	-1.955	-2.827	-2.642	-10.2
0.004	0.003	0.002	-0.386	-0.836	-0.945	-4.92
0.994	0.961	0.994	0.455	-0.881	-0.014	-3.63
0.181	1.0	1.0	0.478	2.224	1.6	5.29
0.905	1.0	1.0	0.559	1.291	1.456	4.16
0.645	0.594	0.815	0.457	-1.53	-1.161	-5.95
0.517	0.315	0.059	-1.262	-2.23	-2.318	-10.3
0.218	0.681	0.782	-3.305	-1.452	-1.13	-3.41
0.975	0.955	0.724	-0.388	-1.061	-1.189	-6.41
0.416	0.0	0.0	-0.318	-0.487	-0.899	-4.92
0.995	0.919	0.99	0.44	-0.462	-0.072	-4.87
0.998	0.999	0.997	0.651	0.209	0.136	-0.197
0.948	0.024	0.037	-0.261	-0.038	-0.114	-1.28
0.63	0.76	0.552	0.525	-0.154	-0.16	-1.28
0.986	0.999	1.0	0.525	0.467	0.923	2.17
0.997	0.862	0.941	0.525	-0.8	-0.407	-2.26
0.011	0.0	0.0	0.559	-1.268	-1.189	-9.52
0.989	1.0	1.0	0.53	0.423	0.99	3.57
0.996	1.0	1.0	0.53	1.04	1.091	3.5
0.0	0.0	0.0	-1.165	-2.751	-2.282	-9.75
0.557	0.999	1.0	0.559	1.342	1.893	4.31
0.989	0.998	0.999	0.468	0.068	0.356	1.72
0.166	0.0	0.0	-0.485	-4.172	-2.28	-11.1
0.994	1.0	1.0	0.525	1.091	2.017	4.65
0.996	0.998	0.998	-0.142	0.094	0.281	0.547
0.957	0.998	1.0	-0.261	-0.027	0.625	1.36
0.762	0.339	0.944	-0.342	-0.398	-0.276	-2.46
0.997	1.0	1.0	0.645	1.504	1.39	3.98
0.142	0.053	0.141	-0.18	-1.334	-0.86	-10.7
0.823	0.01	0.02	-2.679	-4.983	-3.228	-11.9
0.117	0.937	0.999	0.633	1.503	2.107	4.65
0.947	0.608	0.955	-0.47	-0.942	-0.098	-5.24
0.871	1.0	1.0	0.645	0.472	1.587	2.86
0.633	0.996	1.0	0.645	0.48	0.852	1.78
0.648	0.959	0.988	0.53	-0.045	-0.003	0.917
0.948	0.765	0.762	0.645	-0.094	0.008	-1.09
0.013	0.857	0.943	0.581	1.476	0.871	4.67
0.005	0.014	0.011	-0.49	-0.11	-0.268	0.56
0.988	0.999	1.0	-0.257	0.11	0.62	1.43
0.998	0.999	0.998	0.645	1.471	0.482	3.91
0.867	0.066	0.003	-1.672	-2.77	-3.851	-10.7
0.995	1.0	1.0	0.651	2.674	1.928	4.71
0.975	0.977	0.994	-0.29	-0.656	0.093	-4.1
0.995	0.792	0.647	-0.255	-1.444	-0.717	-8.63
0.504	0.004	0.071	-0.155	-0.344	-0.058	-1.25
0.979	0.988	0.956	0.645	-0.232	-0.166	-3.72
0.92	1.0	1.0	0.581	0.781	2.165	3.97
0.974	0.984	0.977	-0.142	-0.357	-0.239	-2.65
0.925	1.0	1.0	0.651	1.506	1.952	4.97
0.938	0.999	0.997	0.374	0.116	0.109	0.627
0.996	1.0	1.0	-0.146	0.411	2.809	2.93
0.999	1.0	1.0	0.645	0.362	0.572	1.5
0.998	0.977	0.902	0.53	-0.627	-0.253	-3.25
0.999	1.0	1.0	0.651	0.411	0.743	3.01
0.983	0.998	0.997	0.478	0.983	1.709	4.58
0.631	0.292	0.046	0.54	0.463	-0.164	0.118
0.027	0.005	0.608	-0.142	0.746	2.056	3.36
0.024	0.063	0.924	-0.253	-1.27	-0.187	-4.67
0.49	0.997	0.979	0.645	0.313	0.4	2.6
0.936	0.113	0.424	0.553	-1.84	-1.066	-9.92
0.918	0.997	0.999	0.478	2.212	1.17	5.52
0.992	0.976	0.993	-0.126	-0.459	-0.13	-1.2
0.957	0.994	0.998	-0.203	-0.082	0.284	0.219
0.994	0.997	1.0	0.581	0.079	0.7	1.3
0.15	0.001	0.017	0.53	0.285	0.181	0.356
0.845	1.0	1.0	0.651	2.881	1.275	5.04
0.197	0.093	0.326	-0.298	0.193	0.048	0.231
0.268	0.055	0.1	0.651	0.68	0.891	2.85
0.879	1.0	1.0	0.243	1.687	1.493	4.01
0.876	0.733	0.39	0.53	-1.071	-0.397	-6.08
0.658	0.001	0.008	-0.144	-0.611	0.017	-3.29
0.215	0.026	0.567	-0.295	-1.623	-1.412	-7.26
0.012	0.006	0.067	0.559	1.29	2.523	4.47
0.264	0.87	0.964	-0.319	-0.821	-0.639	-4.98
0.946	1.0	1.0	0.651	2.576	0.524	4.58
0.998	1.0	1.0	0.651	1.534	1.194	3.22
0.107	0.038	0.067	0.198	-0.305	-0.269	-0.58
0.751	0.052	0.0	-4.751	-5.731	-6.705	-10.9
0.055	0.022	0.046	0.457	0.702	0.744	1.01
0.988	0.161	0.0	0.651	-0.501	-0.661	-4.22
0.994	1.0	1.0	0.651	2.625	2.207	5.59
0.951	0.465	0.937	-0.142	-1.349	-0.214	-4.78
0.991	0.996	0.987	-0.35	-0.109	-0.225	-1.42
0.92	0.973	1.0	0.292	0.971	1.123	2.57
0.959	0.989	1.0	0.3	0.541	3.281	1.89
0.275	0.996	1.0	0.645	0.571	0.957	3.49
0.998	1.0	1.0	0.55	1.403	0.865	3.77
0.603	0.997	1.0	0.37	0.213	0.834	2.55
0.413	0.315	0.999	0.486	1.783	4.817	3.5
0.821	0.999	0.999	0.411	1.559	0.214	2.57
0.986	0.999	1.0	0.387	1.63	1.736	2.95
0.991	1.0	1.0	0.457	0.514	0.591	1.92
0.016	0.999	1.0	0.651	0.818	2.834	3.93
0.974	0.996	0.996	0.55	2.475	1.954	5.27
0.064	0.002	0.003	0.55	1.676	2.256	3.51
0.991	1.0	1.0	0.479	2.283	2.802	4.15
0.963	1.0	1.0	0.479	2.386	5.54	4.33
0.822	0.808	0.989	0.58	-0.362	-0.06	-1.52
0.007	0.003	0.0	0.55	0.591	0.178	1.15
0.114	0.948	0.193	-0.264	-0.757	-1.814	-6.56
0.625	0.0	0.0	-0.339	-0.387	-0.335	-2.24
0.005	0.0	0.0	-0.927	-1.048	-0.528	-3.9
0.691	1.0	0.998	-1.014	0.263	0.312	2.62
0.002	0.065	0.009	-1.748	-1.76	-2.533	-11.4
0.007	0.01	0.013	-0.322	0.584	0.587	1.89
0.003	0.055	0.07	0.651	0.369	0.364	1.43
0.001	0.0	0.0	-0.407	-1.866	-1.663	-4.53
0.413	0.0	0.0	0.587	-0.794	-0.76	-3.93
0.071	0.001	0.006	0.432	-0.297	-0.07	-0.46
0.019	0.0	0.0	-0.727	-0.482	-0.468	-1.76
0.73	0.032	0.014	-0.14	0.288	1.065	1.48
0.082	0.033	0.067	-1.05	-1.959	-2.458	-9.98
0.541	0.646	0.038	0.457	0.264	0.035	0.701
0.067	0.996	0.967	0.507	0.016	-0.321	-2.03
0.852	1.0	1.0	-0.261	0.717	1.507	3.11
0.074	0.0	0.0	-0.271	-0.736	-0.897	-4.78
0.439	0.999	0.999	0.3	0.124	0.143	1.39
0.845	0.999	1.0	0.474	0.314	1.328	3.1
0.974	0.014	0.045	0.456	0.955	0.549	2.02
0.03	0.037	0.05	0.37	0.349	0.368	1.32
0.948	0.182	0.399	0.651	-0.402	-0.369	-3.47
0.005	0.0	0.0	-0.264	-1.032	-0.62	-6.25
0.999	1.0	1.0	0.645	0.481	1.524	2.67
0.934	1.0	1.0	0.557	1.325	1.593	4.02
0.859	1.0	1.0	0.557	2.168	1.814	3.96
0.988	1.0	1.0	0.55	1.207	1.269	2.71
0.002	0.0	0.0	0.457	-0.034	0.003	0.114
0.908	0.14	0.435	-0.264	-2.411	-1.377	-10.0
0.68	0.504	0.863	0.455	-0.34	-0.586	-2.31
0.423	0.049	0.06	-2.142	-2.805	-2.199	-10.4
0.066	0.612	0.005	-0.295	-0.66	-0.534	-2.13
0.959	0.987	0.978	-0.388	-0.586	-0.347	-1.8
0.895	0.976	0.736	-0.371	-0.504	-0.778	-4.27
0.984	0.09	0.001	-0.264	-3.624	-5.088	-9.81
0.998	1.0	0.999	0.559	1.299	0.327	3.19
0.992	0.966	0.34	-0.273	-0.923	-1.322	-6.75
0.809	0.948	0.997	0.581	-0.056	0.197	-0.768
0.996	0.999	1.0	0.557	0.364	1.941	1.06
0.989	1.0	0.999	0.45	0.33	0.23	1.02
0.888	0.23	0.389	-1.162	-2.323	-2.018	-9.85
0.956	0.664	0.034	0.651	-0.246	-0.479	-2.39
0.926	0.598	0.542	-0.264	-0.783	-0.828	-2.9
0.972	0.249	0.107	-0.261	-1.564	-0.375	-5.16
0.699	0.905	0.937	0.457	2.381	1.507	4.29
0.184	0.017	0.022	0.457	2.167	2.304	3.76
0.955	1.0	1.0	0.651	1.37	1.373	3.93
0.29	0.581	0.598	0.645	0.33	0.326	1.29
0.963	0.349	0.21	-1.629	-2.975	-2.641	-9.61
0.993	1.0	1.0	0.557	2.143	2.789	4.7
0.063	0.65	0.723	-0.47	-0.718	-0.794	-5.53
0.033	0.986	0.998	-3.39	0.16	0.329	2.5
0.911	0.996	0.989	0.53	0.048	0.001	-0.116
0.876	0.139	0.072	-1.266	-4.517	-4.281	-9.39
0.878	0.983	0.962	-1.232	-0.739	-0.72	-4.86
0.073	0.06	0.073	-0.562	0.146	0.182	0.859
0.906	1.0	1.0	0.402	0.629	0.24	0.884
0.655	0.999	0.998	-0.432	0.216	0.035	0.0559
0.102	0.984	0.979	-0.481	-0.587	-0.615	-4.71
0.006	1.0	1.0	0.455	0.41	0.798	3.38
0.154	0.0	0.0	0.55	-0.03	-0.029	-0.4
0.002	0.0	0.0	-0.777	-2.641	-2.516	-8.11
0.027	0.0	0.0	0.375	-0.756	-0.647	-3.19
0.827	0.916	0.95	-0.921	-1.133	-0.769	-4.46
0.003	0.0	0.0	-1.63	-0.047	-0.218	-0.391
0.008	0.812	0.773	0.646	1.569	1.768	4.26
0.89	0.975	0.986	-0.339	-0.774	-0.213	-3.83
0.497	0.992	0.992	-0.245	0.133	0.75	1.89
0.996	1.0	0.998	0.553	0.414	0.239	0.185
0.726	1.0	1.0	0.457	1.414	0.994	4.75
0.909	0.999	0.999	-0.386	0.618	0.632	2.85
0.046	0.132	0.0	-0.297	-0.407	-0.552	-3.06
0.993	0.998	0.998	0.634	0.038	0.204	-0.244
0.801	0.998	1.0	0.651	2.437	5.857	5.22
0.989	1.0	1.0	0.414	1.516	1.106	2.7
0.62	0.979	0.997	-0.531	0.187	0.56	1.53
0.063	0.027	0.0	-1.721	-2.044	-2.153	-10.1
0.821	0.863	0.996	0.581	1.384	1.125	2.16
0.844	0.999	1.0	0.457	1.175	2.299	4.0
0.927	0.999	0.968	-0.871	0.352	0.382	1.52
0.999	1.0	1.0	0.53	1.048	1.1	4.85
0.985	1.0	0.996	-0.13	1.586	0.111	2.62
0.395	0.004	0.012	-2.032	-3.442	-2.958	-10.8
0.967	0.998	0.991	-0.385	-0.007	0.0	-0.572
0.985	0.997	1.0	0.557	-0.127	0.899	-0.893
0.006	0.989	0.998	-0.17	0.004	0.498	0.277
0.246	0.999	1.0	-0.837	0.621	0.831	2.79
0.95	0.986	0.993	-0.15	-0.362	0.05	-0.804
0.498	0.044	0.039	0.55	0.559	0.522	2.19
0.993	1.0	1.0	0.559	2.653	1.88	4.67
0.1	1.0	0.999	-0.28	1.15	0.458	2.33
0.275	0.368	0.698	-2.204	-0.019	0.178	0.782
0.113	0.042	0.247	0.53	0.141	0.004	-0.0648
0.667	0.84	0.596	0.645	0.679	0.438	1.76
0.995	1.0	1.0	0.557	1.176	2.317	3.75
0.995	0.999	1.0	0.457	0.133	0.589	1.4
0.715	0.998	1.0	0.307	0.495	1.839	2.52
0.629	0.937	0.346	0.255	0.156	-0.108	0.128
0.998	1.0	1.0	0.525	0.342	0.74	2.54
0.937	0.997	0.914	0.557	2.275	1.169	4.36
0.44	0.09	0.064	0.651	0.033	0.108	0.843
0.437	0.985	0.793	0.651	0.589	-0.007	1.46
0.969	0.848	0.007	-0.144	0.63	0.39	2.84
0.001	0.0	0.0	0.559	-0.083	-0.014	-0.142
0.149	0.978	0.983	0.553	1.297	1.284	3.17
0.947	0.986	0.987	0.455	-0.011	0.146	0.996
0.963	0.923	0.938	-1.287	-1.173	-0.349	-4.43
0.71	0.997	1.0	-0.144	0.819	2.533	3.4
0.994	1.0	0.954	0.45	1.118	1.109	4.41
0.999	1.0	1.0	0.645	1.444	2.009	4.49
0.999	1.0	1.0	0.651	1.442	3.975	4.28
0.984	1.0	1.0	0.651	0.893	1.148	2.37
0.979	0.8	0.05	0.473	-1.176	-1.113	-5.83
0.868	0.997	0.918	0.473	0.107	-0.358	-0.835
0.986	0.998	0.993	-0.374	0.005	0.015	-0.751
0.962	1.0	1.0	0.651	2.603	0.801	4.0
0.994	1.0	1.0	0.557	1.309	3.104	4.51
0.983	0.993	1.0	-0.808	-0.164	0.924	1.4
0.996	1.0	1.0	0.457	2.321	1.119	3.49
0.99	0.458	0.045	-0.472	-2.735	-2.71	-11.3
0.996	0.999	0.979	0.651	0.136	-0.215	1.6
0.991	1.0	1.0	0.651	2.295	5.437	4.67
0.791	0.949	0.837	0.557	0.173	0.627	2.32
0.083	1.0	1.0	0.651	2.733	5.688	5.79
0.987	0.528	0.536	0.53	0.865	1.171	3.83
0.862	0.642	0.732	0.457	-0.717	-0.208	-4.11
0.969	0.999	0.997	0.651	0.25	0.098	0.353
0.989	0.995	0.972	0.651	-0.125	-0.193	-1.98
0.796	0.313	0.004	-0.126	0.316	0.149	0.585
0.997	1.0	1.0	0.651	0.344	0.665	2.19
0.057	0.625	0.781	-2.568	0.083	0.379	2.18
0.941	0.545	0.497	-1.024	-1.779	-1.711	-8.62
0.036	0.06	0.952	-0.264	-0.49	0.167	-1.9
0.409	0.443	0.472	-0.927	-1.568	-1.365	-10.2
0.195	0.041	0.147	0.425	-0.053	0.923	1.18
0.202	0.169	1.0	0.155	-0.468	1.678	0.246
0.839	0.257	0.195	-2.92	-1.214	-0.654	-2.19
0.51	0.922	0.549	0.651	0.193	0.284	2.15
0.988	0.999	0.997	0.525	0.37	0.207	2.7
0.812	0.999	0.918	-0.146	0.049	-0.499	-0.299
0.977	1.0	1.0	0.473	2.241	1.041	5.34
0.962	1.0	0.757	0.462	1.331	0.493	4.31
0.988	1.0	1.0	0.457	2.439	1.431	3.75
0.324	0.939	0.971	0.455	0.484	0.665	2.77
0.713	0.0	0.0	-0.378	-0.529	0.409	-1.57
0.196	0.282	0.297	-1.29	-2.458	-1.76	-9.75
0.998	0.757	0.712	0.473	-1.713	-1.043	-8.24
0.994	0.999	0.998	0.559	0.283	0.055	0.829
0.393	0.007	0.002	0.452	0.42	0.65	2.86
0.964	0.999	0.995	0.457	0.157	0.004	1.92
0.215	1.0	1.0	0.651	1.29	0.96	2.83
0.963	0.184	0.094	0.457	-0.268	-0.151	-2.18
0.762	0.999	0.998	0.557	0.611	0.364	1.71
0.137	0.05	0.003	-0.373	0.381	0.197	1.01
0.009	0.039	0.027	-0.434	-1.004	-0.786	-5.26
0.75	0.326	0.435	0.451	1.228	1.438	3.49
0.422	0.662	0.027	0.53	-0.013	-0.259	-0.893
0.003	0.001	0.001	-0.897	-0.557	-0.552	-3.2
0.3	0.047	0.136	-0.295	-2.228	-2.163	-9.01
0.085	0.0	0.0	-0.144	-0.988	-1.158	-6.92
0.995	1.0	1.0	0.53	2.206	1.267	4.71
0.995	1.0	1.0	0.478	0.952	1.691	3.25
0.24	0.0	0.0	0.457	-0.727	-0.778	-4.27
0.324	0.031	0.003	0.634	1.026	0.707	2.82
0.983	0.972	0.831	0.48	0.867	0.601	0.984
0.03	0.862	1.0	-0.388	-0.089	0.91	0.284
0.047	0.986	0.985	-0.5	-0.344	-0.251	-3.83
0.998	1.0	1.0	0.651	0.595	1.01	2.99
0.015	0.001	0.001	-1.241	-1.729	-0.627	-7.41
0.99	1.0	0.999	-0.15	0.829	0.547	2.46
0.998	0.658	0.509	0.457	-2.156	-0.961	-9.85
0.924	0.471	0.164	-1.022	-1.93	-1.501	-9.26
0.997	1.0	1.0	0.651	1.259	1.609	3.94
0.976	0.953	1.0	0.484	0.642	0.402	1.35
0.982	0.995	0.997	0.575	-0.186	0.21	-1.85
0.997	0.999	0.989	0.651	0.614	0.281	0.989
0.708	1.0	1.0	0.557	2.409	2.373	4.24
0.426	0.328	0.003	0.651	0.143	0.151	1.98
0.84	0.109	0.031	-0.924	-2.184	-2.025	-11.6
0.916	0.632	0.973	-0.309	-0.555	-0.036	-1.52
0.999	1.0	1.0	0.645	0.816	1.549	2.9
0.548	0.998	0.987	0.651	0.427	0.005	0.456
0.975	1.0	0.999	0.553	1.093	0.206	2.24
0.949	1.0	0.987	-0.264	0.403	0.408	2.77
0.868	0.995	0.304	0.53	0.107	0.024	0.658
0.06	0.614	0.703	0.53	-0.342	-0.328	-1.77
0.991	0.097	0.037	-0.21	-0.332	-0.602	-4.01
0.994	0.993	0.94	-0.255	-0.342	-0.326	-1.77
0.987	0.963	0.844	-0.424	-0.745	-0.301	-4.51
0.927	1.0	1.0	0.645	2.832	6.259	5.68
0.966	0.463	0.163	-0.803	-2.491	-2.544	-11.8
0.98	1.0	0.989	-0.14	0.413	0.183	1.48
0.982	0.998	1.0	0.457	0.684	1.87	3.53
0.938	0.997	0.982	-1.069	0.055	-0.098	-0.0559
0.748	0.875	0.911	-1.239	-0.723	-0.413	-2.98
0.607	0.997	0.999	0.553	0.222	0.168	1.62
0.978	0.935	0.964	0.53	0.254	0.188	0.838
0.996	0.963	0.2	0.375	-0.421	-0.535	-5.01
0.999	0.995	0.892	0.53	-0.183	-0.569	-1.59
0.992	0.995	0.985	-0.309	-0.14	-0.168	-2.02
0.921	0.005	0.007	0.646	-1.873	-2.456	-11.5
0.913	0.61	0.739	-2.269	-1.566	-0.831	-8.53
0.64	0.001	0.001	-0.375	-0.239	-0.201	-1.04
0.522	1.0	1.0	-0.187	1.186	2.904	2.81
0.987	1.0	1.0	-0.376	0.582	0.635	1.95
0.815	0.901	0.817	0.255	-0.555	-0.628	-3.59
0.944	1.0	1.0	0.651	1.277	2.371	4.17
0.954	1.0	1.0	0.298	1.545	1.24	2.08
0.985	1.0	0.997	0.651	1.523	0.807	5.07
0.996	1.0	1.0	0.651	2.803	2.668	5.9
0.992	1.0	0.99	0.486	1.222	-0.027	2.97
0.998	1.0	1.0	0.587	1.236	1.289	2.93
0.372	0.06	0.007	-0.472	-1.501	-2.648	-7.91
0.99	0.733	0.402	-0.261	-1.844	-1.176	-10.4
0.988	0.999	0.998	0.645	0.081	0.288	1.85
0.214	0.022	0.0	0.457	-0.109	-0.159	-1.67
0.039	0.0	0.005	-0.377	-2.63	-2.326	-10.7
0.161	1.0	0.997	0.651	1.131	0.088	1.42
0.961	1.0	1.0	0.559	2.282	1.566	4.95
0.942	0.998	1.0	0.457	1.265	1.189	4.44
0.31	0.0	0.004	-1.557	-4.913	-3.926	-10.5
0.915	1.0	1.0	0.55	2.272	0.779	3.91
0.001	0.0	0.0	-0.319	-0.296	-0.407	-3.02
0.208	0.0	0.0	-0.371	-0.534	-0.519	-2.33
0.97	1.0	1.0	0.646	2.934	1.449	5.17
0.88	0.693	0.108	-0.459	-0.09	0.006	-0.218
0.162	0.078	0.732	0.651	0.79	0.762	2.68
0.997	0.996	0.996	0.559	0.572	0.048	2.21
0.723	0.001	0.0	0.651	0.799	0.451	2.96
0.889	0.988	0.991	0.553	-0.331	-0.028	-0.699
0.94	1.0	1.0	-0.14	0.503	2.034	2.94
0.022	0.333	0.105	0.64	2.479	1.455	3.75
0.002	0.0	0.0	0.559	-0.29	-0.277	-1.47
0.01	0.081	0.109	0.651	1.368	1.57	3.81
0.111	0.0	0.0	-1.317	-1.451	-1.314	-5.87
0.092	0.771	0.804	0.375	0.575	0.627	2.04
0.798	1.0	0.998	0.525	0.287	0.09	0.478
0.001	0.0	0.0	0.525	0.287	0.351	1.55
0.964	1.0	1.0	0.55	1.156	1.449	4.17
0.982	0.921	0.987	0.651	0.745	1.735	3.48
0.012	0.0	0.0	0.651	0.124	0.15	0.984
0.964	0.99	0.592	-0.353	-0.255	-0.631	-2.57
0.877	1.0	1.0	0.451	1.159	1.468	4.25
0.946	0.971	0.913	-0.264	0.057	-0.256	-0.721
0.955	1.0	1.0	0.557	1.339	3.05	4.08
0.196	0.013	0.008	-1.509	-2.579	-1.742	-8.4
0.985	1.0	1.0	0.557	2.246	1.656	4.35
0.981	0.919	0.701	0.559	-1.102	-1.242	-6.97
0.849	0.023	0.997	0.559	0.549	1.25	1.27
0.05	1.0	1.0	0.457	1.95	2.126	3.48
0.993	1.0	1.0	0.651	2.569	5.641	4.96
0.981	0.909	0.998	0.651	-0.174	0.259	-0.626
0.066	0.999	1.0	-0.318	0.423	0.856	2.57
0.909	1.0	1.0	0.651	1.584	1.372	4.7
0.998	0.77	0.086	0.455	-1.84	-2.368	-10.8
0.004	0.003	0.002	0.373	-0.187	-0.27	-1.7
0.534	1.0	1.0	0.651	2.3	1.715	3.45
0.998	1.0	0.991	0.55	2.056	0.096	2.91
0.105	0.031	0.001	-1.122	-3.488	-3.927	-8.68
0.998	0.915	0.356	0.587	-1.237	-1.458	-10.2
0.995	1.0	1.0	-0.14	0.385	0.676	2.35
0.995	0.926	0.257	-0.297	-1.174	-1.717	-8.93
0.921	0.244	0.007	-0.673	-2.122	-1.936	-9.13
0.929	0.162	0.68	0.478	-0.046	-0.293	-1.37
0.996	0.449	0.849	0.651	2.61	1.151	5.06
0.107	0.311	0.783	-0.142	-0.881	-0.171	-3.11
0.951	1.0	1.0	0.53	2.177	3.107	5.73
0.737	0.772	0.006	-0.823	-1.676	-2.856	-9.47
0.97	0.986	0.529	-0.415	-0.395	-0.679	-5.22
0.802	0.951	0.934	0.402	0.225	-0.212	0.936
0.998	1.0	1.0	0.651	1.321	1.306	4.53
0.236	0.812	0.969	0.53	-0.113	-0.362	-2.5
0.994	0.972	0.622	0.45	-0.361	-0.796	-3.12
0.934	0.016	0.016	-0.302	-4.578	-3.352	-11.4
0.911	0.999	0.996	-0.144	0.3	0.115	1.46
0.998	1.0	1.0	0.645	0.479	2.246	2.05
0.967	0.772	0.977	0.398	-1.47	-0.172	-8.26
0.986	0.993	0.945	-0.264	-0.15	-0.359	-1.54
0.631	0.997	1.0	0.539	2.527	2.418	5.12
0.005	0.635	0.132	-2.991	-2.014	-1.796	-8.06
0.987	0.974	0.481	-0.261	-0.578	-1.129	-4.24
0.001	0.0	0.0	-2.982	-4.07	-2.163	-9.23
0.936	0.993	1.0	-1.426	-0.586	0.74	-0.89
0.482	0.964	1.0	0.553	1.971	1.771	3.23
0.518	0.784	0.94	-0.978	-0.596	-0.251	-1.66
0.93	0.997	0.987	0.559	0.032	-0.205	-0.46
0.978	1.0	1.0	0.651	2.28	0.975	2.85
0.995	1.0	1.0	-0.186	1.553	4.685	5.11
0.926	0.207	0.037	0.455	-2.07	-2.678	-9.99
0.971	1.0	1.0	0.651	1.319	1.598	3.48
0.956	1.0	0.999	0.557	0.641	0.276	3.48
0.487	0.738	0.258	-0.377	-1.742	-1.774	-10.2
0.978	0.999	0.989	0.557	1.515	0.612	3.99
0.086	0.351	0.055	0.651	1.445	0.613	4.9
0.979	0.992	1.0	0.651	0.097	0.853	1.71
0.976	1.0	1.0	-0.144	0.399	1.354	2.91
0.99	0.786	0.933	0.53	-0.13	-0.432	-1.21
0.495	0.013	0.0	-1.837	-4.288	-4.634	-11.4
0.996	1.0	0.999	0.651	0.816	0.447	2.59
0.98	1.0	0.987	0.651	0.425	-0.015	1.54
0.352	1.0	1.0	0.559	1.483	1.6	3.38
0.975	1.0	1.0	0.559	2.79	4.299	5.37
0.993	0.974	0.998	-0.309	-0.509	0.223	-4.59
0.974	1.0	0.999	-0.257	0.649	0.691	2.91
0.997	0.93	0.243	0.455	-0.662	-0.892	-5.02
0.141	0.979	1.0	0.557	1.141	2.413	4.19
0.63	0.941	0.993	-1.92	-0.094	0.08	-1.88
0.982	1.0	1.0	-0.23	0.767	1.421	3.76
0.989	1.0	1.0	0.557	1.135	1.192	2.74
0.852	0.024	0.357	0.55	-0.094	-0.022	-1.35
0.837	0.823	0.756	-0.359	-0.701	-0.652	-4.48
0.017	0.0	0.0	0.55	-0.706	-0.557	-3.64
0.918	0.003	0.007	-2.374	-5.903	-4.848	-11.8
0.997	1.0	1.0	0.651	2.938	3.887	6.17
0.877	0.148	0.003	-0.272	-1.504	-1.492	-9.41
0.016	0.001	0.001	-0.819	-0.453	-0.623	-2.32
0.922	1.0	1.0	0.307	0.508	1.024	2.2
0.994	0.973	0.743	0.559	-0.586	-0.846	-5.5
0.012	0.0	0.0	-0.264	-0.12	0.058	-1.15
0.098	0.003	0.0	0.455	-1.221	-1.754	-8.47
0.282	0.8	0.999	0.651	1.563	0.714	3.77
0.999	1.0	1.0	0.645	1.517	2.339	5.02
0.359	0.998	0.732	-1.752	0.167	-0.224	1.99
0.981	0.027	0.097	0.557	0.398	0.253	1.6
0.876	0.984	0.961	0.3	0.101	-0.312	-0.322
0.993	1.0	0.959	0.587	2.479	0.801	4.18
0.962	1.0	1.0	0.651	2.507	2.342	3.98
0.836	0.999	0.999	0.451	0.122	0.441	2.03
0.949	0.994	0.995	0.457	0.003	0.269	-0.892
0.654	1.0	1.0	0.457	1.387	1.473	4.75
0.71	0.975	0.958	-0.552	-1.008	-1.151	-7.34
0.997	0.633	0.531	0.557	-1.443	-1.381	-9.84
0.993	1.0	1.0	-0.18	0.601	2.982	3.38
0.106	0.067	0.99	-0.385	-1.448	0.005	-6.31
0.253	0.944	0.4	0.307	-1.319	-1.107	-6.1
0.938	0.715	0.01	-0.266	-1.898	-2.849	-9.61
0.65	0.866	0.856	0.651	1.427	0.952	3.6
0.981	0.999	0.994	0.645	0.233	0.065	0.917
0.991	0.994	0.984	-0.15	-0.03	-0.092	-2.25
0.973	0.968	0.948	-1.134	-0.873	-0.317	-3.84
0.987	1.0	0.999	-0.777	0.654	0.351	2.6
0.151	0.948	0.914	-0.302	-1.19	-0.431	-8.93
0.979	1.0	1.0	0.651	1.457	2.197	4.54
0.864	1.0	1.0	0.639	2.682	2.456	5.7
0.005	0.631	0.999	-0.184	0.323	1.251	2.68
0.192	0.075	0.152	-3.083	-3.336	-1.783	-11.4
0.762	0.903	0.983	0.639	-1.119	-0.076	-4.35
0.677	0.957	0.777	0.639	1.449	0.861	4.86
0.225	0.103	0.057	-0.806	-0.891	-0.818	-4.91
0.053	0.005	0.117	-0.459	-0.885	-0.203	-2.8
0.016	0.0	0.001	-1.327	-6.246	-4.51	-10.9
0.993	1.0	1.0	0.53	2.008	2.865	5.0
0.938	0.999	1.0	0.587	2.683	2.534	4.66
0.004	0.0	0.0	-0.35	-1.463	-1.688	-6.88
0.463	0.683	0.796	0.651	0.667	0.416	2.12
0.964	0.986	1.0	-0.343	-0.44	0.532	-3.48
0.883	1.0	1.0	0.645	2.314	4.11	5.01
0.002	0.045	0.001	-1.071	-0.042	-0.337	-1.79
0.009	0.0	0.0	-0.295	-1.63	-1.329	-9.02
0.971	0.075	0.312	0.525	-1.929	-0.982	-8.68
0.065	0.0	0.0	-0.187	-0.56	-0.272	-5.5
0.106	0.956	0.994	0.462	0.238	0.259	1.22
0.96	0.789	0.11	-0.264	-1.109	-1.435	-5.96
0.998	0.992	1.0	0.587	0.135	0.624	1.59
0.994	1.0	1.0	0.478	0.349	0.494	2.97
0.989	0.99	0.991	-0.144	-0.078	0.022	-2.79
0.237	0.784	0.899	0.457	0.558	0.132	1.55
