priPhCons	mamPhCons	verPhCons	priPhyloP	mamPhyloP	verPhyloP	GerpS
0.854	0.268	0.588	-0.472	-0.1	0.154	0.808
0.003	0.0	0.0	-0.421	-1.435	-1.171	-6.83
0.457	0.085	0.305	-0.353	-1.435	-0.877	-7.12
0.74	0.859	0.902	0.486	-0.132	-0.101	-0.203
0.997	1.0	1.0	0.651	1.125	1.002	3.72
0.36	0.461	0.967	0.307	0.796	2.114	2.03
0.009	0.731	0.595	-1.557	-0.588	-0.443	-2.85
0.704	0.984	1.0	0.559	2.505	5.082	4.83
0.788	0.768	0.914	0.651	-0.512	-0.487	-5.17
0.001	0.0	0.0	-1.477	-0.916	-0.975	-3.05
0.273	0.549	0.251	-0.144	-1.092	-1.086	-8.91
0.002	0.002	0.034	-1.105	-1.062	-0.385	-1.8
0.01	0.005	0.0	-0.309	0.712	0.448	1.37
0.002	0.019	0.058	0.243	0.483	0.525	0.614
0.044	0.094	0.195	-0.437	-0.094	-0.26	-0.667
0.971	0.998	1.0	-0.266	-0.065	0.766	0.584
0.974	0.999	0.992	-1.44	0.105	-0.132	1.1
0.22	1.0	0.995	0.559	2.621	0.248	3.42
0.596	0.716	0.972	-0.819	-1.229	-0.039	-5.5
0.927	0.998	0.999	0.645	0.14	0.428	2.33
0.007	0.0	0.0	0.375	-2.435	-2.277	-3.31
0.897	0.211	0.845	0.486	-1.41	-0.954	-6.88
0.118	0.122	0.685	0.398	0.881	1.833	3.99
0.846	0.998	1.0	0.604	1.104	1.385	3.59
0.928	0.843	0.966	0.375	-1.022	-0.606	-4.05
0.832	0.988	0.999	0.651	0.206	0.607	1.61
0.996	0.998	0.997	0.457	0.066	0.203	1.85
0.197	0.625	0.95	-0.866	-3.861	-2.468	-6.64
0.3	1.0	1.0	0.462	1.383	1.826	4.83
0.88	0.929	0.98	0.452	0.471	0.66	2.63
0.039	0.003	1.0	0.187	0.152	1.588	0.459
0.973	1.0	0.996	-0.17	0.897	0.068	3.06
0.035	0.0	0.0	0.363	0.082	0.113	0.639
0.02	0.772	0.678	-0.899	-1.141	-0.435	-7.31
0.996	1.0	1.0	0.53	2.222	3.195	5.83
0.419	0.0	0.0	0.455	-0.314	-0.26	-1.09
0.477	1.0	1.0	0.53	0.968	2.252	4.62
0.179	0.039	0.004	0.299	-0.414	-0.681	-2.88
0.946	0.036	0.001	-1.249	-4.468	-4.422	-11.4
0.996	1.0	1.0	0.473	2.169	3.326	5.7
0.47	0.828	0.489	-0.261	1.007	0.669	2.71
0.094	0.082	0.003	-1.465	-0.078	-0.201	-0.201
0.622	0.999	1.0	0.557	1.372	1.802	4.75
0.675	0.877	0.684	-0.449	-0.911	-1.032	-5.7
0.997	0.998	0.567	0.632	-0.05	-0.752	-0.435
0.351	0.941	0.248	0.557	0.612	0.497	2.16
0.218	0.048	0.058	-1.036	0.011	0.047	0.0722
0.004	0.0	0.0	-0.255	-1.638	-1.624	-8.7
0.322	0.086	0.806	-0.141	-0.139	0.059	0.645
0.236	0.94	0.889	-0.381	0.458	0.304	2.14
0.997	0.999	1.0	0.559	0.508	0.649	1.41
0.976	0.948	0.74	0.559	-0.646	-0.509	-3.7
0.092	0.976	0.999	-0.169	0.504	0.676	3.06
0.983	1.0	0.997	-0.92	0.34	0.119	1.28
0.669	0.202	0.998	-0.47	-1.336	0.502	-4.31
0.993	0.988	0.635	0.462	-0.267	-0.825	-2.73
0.278	0.012	0.59	0.559	-0.046	-0.006	0.766
0.0	0.0	0.0	-0.749	-0.493	-0.858	-4.04
0.001	0.0	0.0	0.235	-1.887	-1.529	-5.81
0.01	0.0	0.0	0.559	0.621	0.371	1.9
0.679	1.0	1.0	0.55	2.432	3.666	5.26
0.021	0.001	0.0	-0.777	-4.51	-4.872	-10.0
0.056	0.0	0.0	-1.367	-1.837	-0.462	-6.57
0.015	0.0	0.0	-2.64	-2.755	-2.282	-8.99
0.161	0.044	0.001	-1.101	-2.068	-3.84	-10.3
0.722	0.919	0.993	-0.924	-0.398	0.065	-0.549
0.947	0.998	1.0	0.651	0.627	0.487	2.28
0.982	0.938	0.767	-1.215	-0.871	-0.865	-4.95
0.274	0.346	0.948	-1.306	-0.918	-0.355	-3.81
0.998	1.0	1.0	0.53	1.125	1.733	4.9
0.872	0.069	0.0	-0.297	-0.448	-1.02	-5.35
0.993	1.0	1.0	0.53	0.878	0.959	2.87
0.952	0.829	0.764	0.379	-0.316	-0.978	-3.66
0.0	0.0	0.013	-0.494	-0.07	-0.599	-0.342
0.356	0.0	0.0	-0.397	-0.331	-0.595	-1.69
0.986	0.994	0.999	0.53	-0.092	0.352	-0.611
0.008	0.877	0.994	-0.266	-0.218	0.107	-0.849
0.006	0.002	0.0	-0.25	0.022	-0.112	-1.05
0.999	1.0	0.997	0.651	0.602	0.106	0.863
0.134	0.779	0.23	0.457	1.005	0.374	4.29
0.12	0.0	0.0	0.436	-0.323	-0.415	-2.32
0.983	0.938	0.884	0.457	-0.383	-0.636	-2.81
0.067	0.0	0.0	-1.271	0.053	-0.187	-0.281
0.903	0.998	0.979	0.557	0.606	0.023	1.27
0.351	0.993	0.991	0.551	1.287	0.001	3.48
0.001	0.0	0.0	-0.347	-0.753	-1.592	-4.61
0.002	0.008	0.001	-0.193	0.011	-0.054	-0.229
0.988	1.0	0.987	-0.383	0.371	-0.199	0.418
0.23	0.979	0.293	0.627	1.003	0.451	3.11
0.005	0.009	0.093	-0.26	0.064	0.378	1.77
0.997	1.0	1.0	0.457	0.43	1.823	2.7
0.888	1.0	1.0	-0.41	0.814	0.713	4.69
0.994	0.997	0.995	0.559	-0.017	0.078	1.37
0.993	0.749	0.465	-0.25	-1.712	-1.416	-9.43
0.988	0.758	0.911	0.393	-0.869	-0.299	-4.08
0.19	0.97	0.99	0.457	0.214	1.198	2.18
0.851	0.998	0.6	0.559	2.56	0.245	4.44
0.252	0.649	0.026	-0.863	-1.837	-2.13	-10.9
0.935	1.0	1.0	-0.278	0.89	1.626	4.28
0.006	0.002	0.999	-1.926	-1.608	-0.153	-0.744
0.997	1.0	1.0	0.587	2.541	1.044	4.46
0.066	0.344	0.41	0.53	0.763	0.825	2.6
0.818	0.999	0.998	0.478	0.417	0.456	3.32
0.465	1.0	1.0	0.651	2.522	1.209	4.49
0.09	0.694	0.719	-4.358	-2.445	-0.981	-10.1
0.015	0.01	0.027	0.651	0.271	0.402	1.72
0.099	0.017	0.924	-0.231	-1.606	-0.203	-5.51
0.017	0.0	0.0	0.455	-0.553	-0.545	-3.0
0.989	0.977	0.997	-0.15	0.253	0.95	2.33
0.049	0.957	1.0	0.455	2.266	2.774	4.37
0.31	0.999	1.0	-0.544	0.104	0.556	1.41
0.019	0.038	0.793	-1.186	-0.016	0.445	0.11
0.68	0.971	0.998	0.645	2.741	3.269	4.67
0.767	0.08	0.005	-0.261	-0.861	-1.338	-7.2
0.969	0.912	0.726	0.651	-0.333	-0.812	-1.77
0.526	0.956	0.981	0.532	1.549	2.076	5.13
0.958	0.958	0.947	-0.347	-1.053	-0.477	-3.71
0.006	0.0	0.0	0.432	0.357	0.346	0.95
0.888	0.993	0.999	0.557	0.363	0.445	0.732
0.362	0.952	0.876	-0.512	-0.326	-0.264	-1.75
0.003	0.0	0.0	-0.375	-2.294	-2.159	-4.31
0.001	0.0	0.0	0.48	0.2	0.2	0.84
0.905	0.985	0.998	-0.368	0.054	0.242	0.474
0.986	0.998	0.991	0.651	2.73	0.902	4.83
0.046	0.003	0.052	-0.281	-0.186	0.212	-1.0
0.082	0.008	0.009	-1.611	-2.684	-2.419	-6.49
0.78	0.005	0.001	-3.804	-3.919	-3.585	-12.3
0.591	0.945	0.97	-2.153	-0.312	-0.135	-1.15
0.993	1.0	1.0	0.551	0.632	1.073	3.43
0.006	0.004	0.015	-0.831	-0.607	-0.538	-0.878
0.078	1.0	1.0	-1.023	0.353	1.044	2.57
0.976	0.855	0.545	0.651	0.121	0.394	1.48
0.992	0.99	0.993	-0.142	-0.514	-0.01	-1.86
0.953	0.992	0.997	-0.15	-0.244	0.136	-1.99
0.256	0.001	0.001	-3.421	-5.988	-4.512	-11.5
0.507	0.858	0.083	0.291	-1.058	-1.76	-7.36
0.136	0.989	0.997	0.451	2.427	2.028	5.17
0.0	0.0	0.0	-1.373	-3.733	-3.537	-3.65
0.999	1.0	1.0	0.651	1.389	3.186	4.23
0.812	0.547	0.985	0.645	2.507	3.149	5.39
0.871	0.998	1.0	0.651	0.338	0.818	2.98
0.678	0.957	0.535	-0.428	-0.424	-0.514	-1.9
0.839	0.077	0.3	0.651	-1.023	-0.198	-3.35
0.308	0.115	0.133	0.455	0.084	0.169	-1.02
0.0	0.0	0.0	0.541	0.39	-0.061	0.999
0.846	0.758	0.941	0.553	-0.702	-0.561	-6.8
0.307	0.003	0.003	0.651	0.528	0.534	1.97
0.998	0.956	0.998	0.587	-1.165	0.128	-6.36
0.998	1.0	1.0	0.557	0.978	1.118	3.6
0.0	0.0	0.0	-2.556	-0.816	-0.885	-3.42
0.583	1.0	0.999	0.544	0.503	0.647	3.12
0.645	0.797	0.996	0.553	-0.3	0.112	-2.13
0.545	1.0	0.999	-0.231	0.965	0.408	2.7
0.971	0.988	0.746	-0.244	-0.46	-0.589	-2.13
0.109	0.999	0.976	-0.267	1.04	0.207	1.58
0.141	0.009	0.045	0.299	-1.08	-0.829	-5.22
0.004	0.0	0.0	-0.544	-0.687	-0.665	-4.04
0.287	0.0	0.001	-0.278	-0.885	-0.911	-5.97
0.033	0.002	0.0	0.581	0.197	-0.044	0.553
0.39	0.01	0.0	-0.155	-2.146	-2.651	-11.2
0.82	1.0	1.0	0.559	2.203	5.146	4.49
0.581	0.01	0.066	-0.144	-0.132	0.199	0.595
0.968	0.799	0.995	-1.025	-1.498	0.143	-5.09
0.976	1.0	0.998	0.559	0.411	0.104	1.22
0.051	0.021	0.994	-0.142	0.894	1.512	2.31
0.94	0.999	1.0	0.557	0.678	1.212	2.1
0.93	1.0	1.0	0.525	1.23	0.849	4.94
0.563	0.997	0.999	-0.834	0.085	0.488	0.369
0.986	1.0	1.0	0.559	2.712	1.598	5.73
0.951	1.0	0.996	0.457	1.059	0.054	2.56
0.79	0.558	0.422	0.651	0.799	0.965	2.28
0.828	1.0	0.992	0.379	0.419	0.002	1.96
0.804	0.958	0.998	0.587	0.26	0.203	2.35
0.849	0.999	0.999	-0.388	0.023	0.273	0.162
0.058	0.156	0.979	0.283	-0.055	-0.034	0.0832
0.429	0.719	0.008	0.651	2.789	1.098	4.96
0.992	0.998	0.973	0.455	-0.115	-0.136	-2.07
0.513	0.107	0.971	-1.692	-1.649	-0.121	-6.87
0.0	0.0	0.0	-2.063	-2.081	-2.022	-6.63
0.741	1.0	1.0	0.375	0.763	0.716	3.37
0.948	0.998	0.004	-0.373	0.444	0.302	1.32
0.6	0.996	1.0	-0.187	0.379	0.788	1.85
0.001	0.0	0.0	-1.645	-1.637	-1.734	-2.38
0.045	0.735	0.519	0.651	0.855	0.818	3.17
0.993	0.959	0.954	0.651	0.039	0.406	1.79
0.761	0.092	0.031	-4.071	-3.23	-2.23	-11.6
0.211	0.159	0.205	0.651	0.214	-0.109	-0.413
0.998	1.0	1.0	0.452	0.442	0.919	1.82
0.594	0.998	0.979	-1.323	-0.068	-0.145	1.07
0.756	1.0	0.999	-0.25	1.41	0.751	3.91
0.841	0.003	0.0	-0.309	-0.37	-0.446	-2.21
0.11	0.043	0.006	0.48	-0.07	-0.282	-1.7
0.031	0.667	0.905	0.507	1.919	2.367	3.56
0.001	0.0	0.0	-1.482	-2.182	-2.162	-7.69
0.991	1.0	1.0	0.451	2.134	3.024	3.3
0.996	1.0	1.0	0.651	2.774	3.815	4.24
0.322	0.0	0.0	0.559	-2.107	-2.671	-9.63
0.163	0.001	0.003	-0.231	-1.306	-0.477	-6.51
0.431	0.087	0.001	0.651	-0.618	-0.833	-3.7
0.022	0.081	0.001	0.387	-1.992	-2.262	-10.1
0.994	1.0	0.998	0.557	0.597	0.256	1.72
0.001	0.03	0.004	-0.14	0.439	0.441	1.73
0.014	0.012	0.688	0.425	0.086	1.089	0.91
0.408	0.991	0.991	-0.321	1.245	1.003	3.39
0.995	0.953	0.963	0.412	-0.697	-0.748	-3.78
0.994	0.263	0.356	-0.253	-3.118	-2.579	-10.7
0.997	0.993	0.948	0.651	-0.356	-0.482	-3.38
0.004	0.0	0.0	0.559	0.267	0.27	1.01
0.99	1.0	1.0	-0.353	0.573	2.186	3.43
0.562	0.464	0.897	0.53	-1.99	-0.77	-11.9
0.84	1.0	1.0	0.451	2.219	1.51	3.72
0.992	1.0	1.0	-0.49	1.05	2.525	2.92
0.007	0.038	0.073	0.633	1.285	1.827	4.2
0.002	0.0	0.0	-2.294	-1.383	-0.242	-5.72
0.999	0.959	0.993	0.645	-0.613	0.068	-1.74
0.568	0.001	0.004	-0.319	-0.083	0.123	0.877
0.378	1.0	0.997	0.557	2.538	0.392	3.45
0.992	1.0	1.0	0.651	0.444	0.665	1.94
0.005	0.001	0.0	-1.614	-2.394	-1.255	-9.58
0.018	0.25	0.01	-0.713	0.1	-0.279	-1.1
0.986	1.0	1.0	0.587	0.265	0.855	1.97
0.972	0.986	0.979	-0.494	0.047	0.218	-0.0854
0.978	0.902	0.822	0.581	-0.104	-0.009	-0.0191
0.887	0.999	1.0	0.375	0.295	0.331	1.64
0.854	1.0	1.0	0.559	2.137	1.678	3.7
0.995	0.909	0.194	-0.345	-1.428	-1.67	-10.8
0.956	0.51	0.914	-0.261	-1.823	-0.447	-8.97
0.283	0.068	0.024	-1.267	-2.569	-3.347	-10.1
0.006	0.002	0.007	-0.712	0.204	0.13	-0.125
0.868	1.0	0.999	0.307	1.346	0.4	3.65
0.981	1.0	1.0	0.651	0.804	1.889	4.14
0.031	0.093	0.017	-0.242	-0.044	-0.102	0.191
0.989	0.993	0.962	-0.309	-0.358	-0.664	-4.41
0.831	0.867	0.998	-0.375	-1.077	0.142	-6.33
0.372	0.639	0.432	-1.081	-0.476	-0.853	-3.66
0.005	0.005	0.035	-0.774	-2.088	-0.875	-6.72
0.854	1.0	1.0	0.587	2.675	1.52	4.45
0.931	0.025	0.0	-1.209	-2.727	-2.931	-11.4
0.923	0.997	1.0	0.651	1.428	1.136	3.65
0.849	0.485	0.112	-1.026	-1.946	-1.66	-8.88
0.229	0.989	0.492	0.557	0.643	0.086	2.41
0.527	0.299	0.998	0.457	-0.414	0.251	-3.73
0.002	0.001	0.001	0.331	0.56	0.595	0.712
0.0	0.0	0.0	-0.358	0.217	0.051	0.65
0.869	0.998	1.0	0.486	0.108	0.593	0.305
0.995	1.0	1.0	0.557	1.228	1.992	3.57
0.945	0.096	0.978	0.651	-0.684	0.065	-1.53
0.59	0.004	0.004	-1.073	-4.911	-3.561	-10.8
0.258	0.0	0.0	-1.687	-0.983	-0.629	-5.1
0.99	0.999	1.0	0.651	0.462	0.737	3.33
0.97	0.73	0.982	-0.5	0.029	0.516	-0.942
0.207	0.018	0.111	-1.727	-2.355	-2.215	-8.6
0.915	0.999	1.0	0.451	2.459	2.686	4.38
0.995	0.999	0.999	0.53	0.498	0.836	1.02
0.451	0.191	0.034	-1.933	-3.252	-2.539	-10.9
0.914	1.0	1.0	-0.142	1.579	2.507	4.33
0.996	1.0	1.0	0.457	1.062	0.997	2.31
0.251	0.0	0.0	0.557	-0.911	-1.332	-8.37
0.984	0.968	0.997	0.393	-0.894	0.207	-5.16
0.998	1.0	1.0	0.55	0.574	1.49	2.27
0.115	0.989	1.0	0.557	2.455	4.922	4.95
0.047	0.018	0.002	-0.532	-0.553	-0.056	-1.78
0.983	0.998	0.988	0.342	0.598	0.128	1.76
0.775	0.118	0.001	-1.471	-3.672	-4.207	-9.33
0.02	0.0	0.0	-0.204	-0.188	-0.176	-0.648
0.993	0.998	0.999	0.553	-0.054	0.395	-0.828
0.978	0.99	0.55	-0.424	-0.478	-0.848	-3.97
0.987	1.0	0.997	-0.17	0.434	0.184	1.71
0.248	0.993	0.997	-0.378	-0.319	0.029	-1.65
0.982	0.685	0.036	-0.922	-2.203	-2.759	-11.8
0.699	1.0	0.999	-0.531	0.647	0.294	1.66
0.718	1.0	1.0	0.444	2.285	3.635	4.94
0.336	0.55	0.0	0.3	1.289	-0.137	1.24
0.213	0.317	0.083	0.604	1.007	0.647	2.29
0.996	1.0	1.0	0.525	1.066	2.306	4.78
0.0	0.0	0.0	-2.858	-0.94	-1.429	-4.32
0.001	0.001	0.001	-1.36	-0.037	0.475	-0.371
0.994	0.995	0.998	-0.269	-0.236	0.061	-0.661
0.974	0.985	0.633	0.64	-0.112	-0.427	-1.89
0.102	0.017	0.0	-0.413	-2.69	-4.009	-8.9
0.988	1.0	1.0	-0.14	0.394	0.64	1.75
0.435	0.956	0.992	-1.508	0.442	0.353	2.78
0.015	0.921	0.857	-0.257	-0.892	-0.235	-4.56
0.07	0.991	0.992	0.307	2.166	2.162	3.37
0.989	0.998	1.0	0.448	0.232	0.868	2.02
0.996	1.0	1.0	0.557	2.799	5.56	5.93
0.023	0.01	0.011	-0.373	-0.178	-0.016	-0.392
0.997	1.0	0.998	0.651	1.346	0.251	3.66
0.355	0.007	0.009	-0.825	-0.149	-0.268	-1.33
0.067	0.0	0.0	0.457	-0.654	-0.877	-5.73
0.7	0.999	0.995	0.587	1.178	0.82	3.51
0.011	0.0	0.0	0.486	-0.172	-0.686	-2.95
0.628	0.441	0.46	-1.837	-2.607	-1.117	-9.7
0.84	0.988	0.996	0.455	-0.103	0.394	0.945
0.966	0.999	0.998	-0.142	0.293	0.166	0.836
0.938	0.835	0.161	0.628	-0.429	-0.817	-3.57
0.699	0.928	0.038	-0.366	-0.041	-0.197	-0.842
0.005	0.103	0.212	-1.213	-0.843	-0.988	-4.03
0.988	0.992	0.958	0.559	-0.421	-0.31	-2.85
0.428	1.0	0.999	0.651	2.938	0.56	5.13
0.985	0.997	0.998	0.53	-0.034	0.242	0.706
0.033	0.472	0.867	-2.577	-1.899	-0.476	-8.89
0.998	0.978	0.908	0.651	-0.639	-0.446	-4.67
0.747	0.985	1.0	0.559	1.32	2.193	4.38
0.973	1.0	1.0	0.559	1.222	1.392	3.76
0.076	0.895	1.0	0.645	0.575	1.787	3.37
0.479	0.999	0.999	0.457	1.009	0.868	3.06
0.161	1.0	1.0	0.451	0.969	1.051	3.4
0.999	1.0	0.997	0.525	0.32	0.108	1.4
0.173	0.984	0.863	0.299	-0.022	-0.446	-0.11
0.026	0.006	0.0	-1.213	-1.253	-1.252	-8.05
0.752	0.942	0.984	0.374	0.703	0.759	1.03
0.996	0.999	1.0	0.559	0.245	0.745	2.68
0.93	0.997	0.972	0.444	-0.087	-0.175	0.983
0.893	1.0	1.0	-0.301	0.86	2.574	3.59
0.99	0.999	0.986	-0.271	0.148	-0.11	0.00906
0.007	0.352	0.442	-0.259	0.374	0.373	1.4
0.04	0.048	0.079	-0.831	-1.817	-1.71	-3.77
0.305	0.987	0.977	-0.707	-0.506	-0.262	-5.56
0.853	0.926	0.909	0.532	0.224	0.072	1.15
0.982	0.062	0.639	-0.446	-2.279	-1.052	-10.6
0.992	0.946	0.963	0.538	-0.145	0.331	0.328
0.884	1.0	1.0	0.455	2.246	3.402	5.9
0.971	0.189	0.067	-1.155	-2.873	-1.75	-11.4
0.514	0.996	1.0	0.557	1.066	1.574	4.0
0.441	0.036	0.008	-1.036	-2.221	-2.191	-10.6
0.984	1.0	1.0	0.455	0.439	0.551	2.17
0.276	0.03	0.198	-0.17	-0.334	0.404	-0.155
0.623	0.002	0.0	0.651	-0.456	-0.974	-3.31
0.98	0.982	0.978	-0.255	-0.237	0.006	0.0568
0.179	1.0	1.0	0.451	1.162	1.714	3.88
0.002	0.11	0.99	-0.828	0.859	1.455	4.7
0.959	0.998	1.0	-0.142	0.641	1.716	2.29
0.987	0.996	0.983	0.645	2.824	0.994	4.72
0.986	0.996	1.0	-0.265	-0.033	0.856	-0.399
0.048	0.01	0.005	-0.34	-0.593	-0.225	-1.72
0.638	0.008	0.0	-1.821	-3.715	-4.12	-11.9
0.155	0.001	0.001	0.175	-0.292	-0.266	-0.602
0.434	0.013	0.1	-4.06	-3.484	-1.095	-9.96
0.021	0.999	1.0	0.299	1.726	2.51	3.07
0.065	0.474	0.825	0.557	2.396	2.64	4.31
0.008	0.188	0.002	-1.063	-2.613	-3.593	-10.6
0.434	0.755	0.649	0.487	2.067	1.327	4.52
0.003	0.0	0.0	-2.258	-0.797	-0.835	-0.982
0.091	0.007	0.0	-1.192	-1.12	-1.224	-6.76
0.482	0.001	0.111	-2.979	-3.042	-1.74	-10.8
0.217	0.0	0.0	-0.385	-1.039	-0.678	-5.05
0.968	0.995	0.998	0.451	0.542	0.745	1.63
0.143	0.005	0.009	-0.319	0.033	-0.04	-0.727
0.043	0.287	0.808	0.55	0.591	0.84	2.7
0.358	0.997	0.978	-0.192	1.073	0.239	3.1
0.031	0.494	0.954	-0.34	-0.072	0.357	0.951
0.996	1.0	1.0	0.581	2.603	1.287	4.65
0.435	0.958	0.963	0.525	1.835	1.911	3.51
0.978	0.995	0.98	-0.472	-0.165	0.142	0.682
0.744	0.999	1.0	0.557	0.945	1.376	2.79
0.989	1.0	1.0	0.557	0.577	0.531	1.68
0.004	0.177	0.032	-0.301	-0.206	-0.315	-1.76
0.018	0.001	0.458	0.148	-0.379	0.803	-0.795
0.984	0.999	0.999	-0.155	0.749	0.51	2.21
0.002	0.022	0.213	0.559	0.228	-0.33	0.955
0.992	0.999	0.995	-0.244	0.115	-0.129	-0.142
0.856	0.097	0.031	0.457	0.123	-0.104	0.00556
0.832	0.948	0.996	0.426	0.469	0.575	2.74
0.226	0.0	0.0	-0.34	-1.051	-0.356	-7.15
0.968	1.0	1.0	0.559	0.877	0.956	3.64
0.964	0.593	0.037	-1.258	-1.946	-2.006	-9.23
0.517	0.012	0.001	0.3	-0.552	-0.316	-2.2
0.976	0.995	1.0	0.551	1.107	0.556	2.57
0.355	0.859	0.128	0.651	0.229	-0.088	0.625
0.999	1.0	1.0	0.645	0.858	0.747	2.82
0.785	0.001	0.0	0.557	-0.183	-0.503	-3.12
0.08	0.002	0.045	-1.926	-1.605	-1.601	-0.624
0.194	0.03	0.029	0.275	0.693	0.678	0.837
0.972	0.999	1.0	0.457	1.045	0.744	3.38
0.135	0.259	0.853	-0.224	0.041	-0.049	0.0231
0.022	0.002	0.016	0.581	0.284	0.545	0.721
0.679	0.984	0.007	-0.837	-0.252	-0.473	-0.306
0.575	0.996	0.998	0.651	0.102	0.424	1.42
0.939	0.056	0.934	-0.267	-0.837	-0.026	-3.33
0.966	0.998	1.0	0.557	0.777	1.564	3.88
0.032	0.063	0.007	-0.2	-0.34	-0.46	-1.38
0.992	0.999	0.999	0.53	0.41	0.397	3.23
0.608	0.001	0.002	0.557	0.419	1.436	2.78
0.227	0.0	0.0	-0.274	-0.153	-0.37	-2.12
0.767	0.228	0.203	-3.196	-3.125	-1.666	-10.6
0.006	0.251	0.946	-1.531	-2.213	-0.797	-8.74
0.99	1.0	1.0	0.651	2.562	0.949	3.73
0.014	0.001	0.006	0.457	-0.188	0.074	-0.184
0.956	0.998	1.0	0.53	-0.081	1.054	-0.469
0.033	0.014	0.036	-0.472	0.668	0.791	3.05
0.969	1.0	1.0	0.53	2.105	3.361	5.54
0.426	0.001	0.01	0.486	-1.455	-1.077	-6.46
0.005	1.0	1.0	0.557	1.8	1.406	3.56
0.157	0.66	0.291	0.651	0.629	0.155	2.0
0.057	0.007	0.013	0.53	-0.19	0.083	-0.175
0.999	1.0	1.0	0.651	2.836	4.592	5.69
0.014	0.001	0.002	-1.001	-2.035	-1.918	-5.72
0.108	0.802	0.467	0.645	2.824	1.347	5.65
0.477	0.313	0.01	-0.144	-1.964	-1.516	-8.66
0.742	0.999	0.999	-0.304	0.476	0.465	0.863
0.962	0.892	0.99	-0.481	-1.061	-0.177	-3.15
0.002	0.898	0.004	-1.689	-0.098	-0.787	-2.13
0.429	0.216	0.745	-1.094	-0.019	0.009	0.191
0.932	0.99	0.905	-2.206	-0.267	-0.582	-2.1
0.337	0.0	0.0	-0.261	-1.079	-1.604	-8.54
0.879	0.382	0.988	-0.697	-3.165	-0.03	-8.35
0.403	0.056	0.802	-1.682	-1.232	0.048	-3.42
0.009	0.995	0.998	-0.37	0.152	0.862	1.41
0.047	0.02	0.567	-1.465	-0.391	-0.455	-0.881
0.81	0.61	0.155	-0.257	0.707	0.245	2.44
0.981	0.827	0.981	0.525	1.886	2.455	5.05
0.928	0.975	0.439	-0.18	0.818	0.69	3.96
0.002	0.0	0.001	-2.083	-2.134	-1.282	-10.5
0.972	1.0	1.0	0.651	2.788	5.46	5.14
0.169	0.048	0.015	-1.306	-2.144	-2.607	-11.5
0.655	0.942	0.999	0.557	0.808	0.276	1.8
0.816	1.0	0.998	0.457	1.974	0.166	4.06
0.998	1.0	1.0	0.457	2.074	1.131	4.0
0.625	0.012	0.01	-0.347	-0.451	-0.403	-3.74
0.977	0.997	1.0	0.559	1.214	0.539	3.51
0.983	1.0	1.0	-0.312	0.38	0.809	2.96
0.415	0.024	0.0	-0.319	-1.024	-1.555	-5.66
0.969	0.994	0.149	0.388	-0.08	-0.118	-1.74
0.996	1.0	1.0	0.53	0.491	1.018	3.27
0.996	1.0	1.0	-0.18	1.404	1.906	3.61
0.793	0.11	0.006	-2.572	-3.279	-4.048	-10.8
0.164	0.0	0.0	-1.478	-0.015	-0.052	0.276
0.345	0.822	0.987	-0.348	-0.667	-0.181	-4.17
0.991	1.0	0.995	-0.155	0.463	0.148	1.65
0.015	0.98	0.819	-0.319	-0.275	-0.23	-1.71
0.908	0.016	0.333	0.392	0.623	1.558	1.83
0.001	0.001	0.001	0.457	0.326	0.639	1.57
0.996	1.0	1.0	0.53	0.918	2.429	4.43
0.994	1.0	1.0	0.651	0.856	2.631	2.05
0.948	0.855	0.951	-1.12	-1.252	-0.213	-5.03
0.003	0.0	0.0	-0.264	-0.564	-0.55	-2.61
0.982	0.993	1.0	0.651	0.759	0.813	2.61
0.76	0.999	1.0	0.486	1.146	2.445	4.22
0.744	0.998	1.0	0.651	1.454	0.927	3.87
0.006	0.01	0.007	0.395	0.413	0.43	1.03
0.884	1.0	1.0	0.651	0.796	0.867	2.51
0.676	0.001	0.001	0.486	-2.469	-2.084	-9.43
0.325	0.994	0.983	-0.169	0.286	0.161	2.74
0.01	0.0	0.001	0.559	0.325	0.794	1.78
0.0	0.0	0.0	-0.431	-2.376	-2.235	-5.91
0.008	0.0	0.0	0.148	0.003	0.035	0.181
0.444	0.009	0.1	0.559	0.779	0.621	2.3
0.006	0.192	0.9	-0.467	-0.041	1.236	0.203
0.179	0.801	0.023	-0.455	-0.898	-1.733	-5.81
0.031	0.0	0.0	-0.347	-0.71	-0.06	-3.4
0.012	0.973	0.888	-0.752	-0.7	-0.715	-4.48
0.831	1.0	1.0	-0.235	0.874	0.454	2.88
0.669	0.974	0.995	-2.452	0.297	0.656	3.66
0.941	0.936	0.985	-0.257	-0.834	-0.049	-2.94
0.998	0.989	0.612	0.651	-0.353	0.173	-1.39
0.029	0.321	0.992	0.557	0.893	1.585	4.26
0.932	0.427	0.688	0.53	-1.542	-1.044	-9.46
0.88	0.269	0.003	0.53	-0.28	-0.432	-1.37
0.994	0.836	0.724	-0.218	-1.378	-0.626	-6.47
0.719	0.997	0.996	0.587	0.181	0.364	1.34
0.008	0.01	0.011	0.0	0.0	0.0	0.0
0.844	0.616	0.499	-0.478	-1.638	-0.834	-7.5
0.902	0.992	1.0	-0.388	0.701	1.587	3.71
0.598	0.986	0.056	0.557	-0.169	-0.042	-2.8
0.079	0.405	0.362	-0.961	0.332	0.463	2.0
0.835	0.266	0.792	0.559	1.093	3.057	4.07
