dPSIZ	SR-	SR+	FAS6-	FAS6+	MES	dMES	MES+	MES-	MEC-MC?	MEC-CS?	MES-KM?	PESE-	PESE+	PESS-	PESS+
-0.921	0.0833	0.0833	0.0000	0.0000	3.3300	5.9200		5.9200	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-2.088															
-0.319	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.1111
0.406	0.0196	0.0385	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0023	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.364															
-1.363	0.1250	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0870	0.0000	0.0000	0.0000
	0.0000	0.0012	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.661															
-1.536															
-0.586															
-0.076	0.0014	0.0028	0.0000	0.0000					0.0	0.0	0.0	0.0039	0.0000	0.0000	0.0000
	0.0	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0081	0.0000	0.0000	0.0000
-0.256	0.0175	0.0345	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0	0.0045	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.91	0.0000	0.0000							0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.487	0.0000	0.0238	0.0000	0.0000	2.8400	0.6100	0.6100	-0.6100	0.0	1.0	0.0	0.0000	0.0000		
															
-0.946															
	0.0018	0.0036	0.0000	0.0000	4.4700	8.0400	8.0400		0.0	1.0	0.0	0.0000	0.0039	0.0000	0.0000
	0.0018	0.0035	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0092	0.0000	0.0000
-1.485	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.2000
															
1.228															
															
															
-2.189	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
0.939	0.0000	0.0000	0.0000	0.5000					0.0	0.0	0.0	0.0000	0.0000	0.5000	0.0000
-1.276	0.0270	0.0000	0.0000	0.0000	4.7500	7.7600	7.7600		0.0	1.0	0.0	0.0000	0.0000		
	0.0062	0.0031	0.0000	0.0000	7.3100	1.0200	-1.0200	1.0200	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.235	0.0017	0.0000	0.0000	0.0000	6.1900	1.2700	1.2700	-1.2700	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.489	0.0833	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
0.672	0.0	0.0526	0.0000	0.0000					0.0	0.0	0.0	0.0769	0.0000	0.0000	0.0000
-2.446	0.0000	0.0000	0.0000	0.0000	4.6400	0.4100	-0.4100	0.4100	0.0	1.0	0.0	0.0000	0.0000		
1.1															
-0.107	0.0435	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0625	0.0000	0.0000
-0.873	0.0556	0.0286	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
-2.048															
0.346	0.0213	0.0213			3.2400	1.1100	-1.1100	1.1100	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.882	0.0500	0.0000	0.0000	0.0000	2.0400	1.4800	1.4800		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.403	0.0714	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0244	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
-0.832	0.0000	0.0000	0.0000	0.0000	2.1200	0.7000	0.7000		0.0	1.0	0.0	0.0476	0.0000		
-2.177	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.862															
	0.0000	0.0029	0.0000	0.0000	5.8600	0.1000	-0.1000	0.1000	0.0	1.0	0.0	0.0000	0.0072	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0078	0.0000	0.0000
	0.0043	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0112	0.0000	0.0000
-0.047	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0275	0.0000	0.0000
-0.388															
															
	0.0000	0.0000	0.1818	0.0000					0.0	0.0	0.0	0.0000	0.1053	0.0000	0.0000
-0.103	0.0000	0.0020	0.0000	0.0769	5.7100	0.2000	-0.2000	0.2000	0.0	1.0	0.0	0.0049	0.0000	0.0000	0.0000
-2.314	0.0455	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0667	0.0000		
-0.798	0.0000	0.0000	0.0000	0.0000	7.2300	0.8800	-0.8800	0.8800	0.0	0.0	1.0	0.0400	0.0000		
															
	0.0000	0.0000	0.0000	0.0370					0.0	0.0	0.0	0.0000	0.0000	0.0116	0.0000
	0.0020	0.0020	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.292	0.0000	0.1250	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.354	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0022	0.0	0.0000	0.0000	3.7200	0.7900	0.7900	-0.7900	0.0	1.0	0.0	0.0000	0.0097	0.0000	0.0000
-0.654	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0435	0.0000	0.0000	0.0000
1.188	0.0000	0.0000	0.2500	0.0000					0.0	0.0	0.0	0.0000	0.0000		
	0.0000	0.0026	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.261	0.0476	0.0							0.0	0.0	0.0	0.0476	0.0000	0.0000	0.0000
0.546	0.0000	0.1429	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.6667	0.0000	0.0000
	0.0103	0.0103	0.0000	0.0000					0.0	0.0	0.0	0.0357	0.1000		
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0055	0.0000	0.0000	0.0000
	0.0010	0.0000	0.0000	0.0213	7.2300	2.5500	2.5500	-2.5500	0.0	1.0	0.0	0.0055	0.0000	0.0000	0.0000
-0.244	0.0769	0.0	0.0000	0.5000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.5000
0.384	0.0025	0.0025	0.0000	0.0000	5.5700	1.8100	1.8100	-0.7700	0.0	1.0	0.0	0.0000	0.0120	0.0000	0.0000
0.458	0.0032	0.0016	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0047	0.0000	0.0000
-1.635															
	0.0049	0.0049	0.0000	0.0000	5.0500	0.7400	0.7400	-0.7400	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.174	0.0370	0.0000			10.0900	1.2800	-1.2800	1.2800	0.0	1.0	0.0	0.0000	0.0000		
0.443															
	0.0071	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0066	0.0066	0.0000	0.0000	6.5600	1.0300	1.0300	0.8700	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
															
0.004	0.0018	0.0000	0.0000	0.0000	2.3200	1.6900		1.6900	0.0	1.0	0.0	0.0000	0.0060	0.0000	0.0000
	0.0066	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0345	0.0000	0.0000
-0.113	0.0294	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0833	0.0000	0.0000	0.0000
0.95															
1.235	0.0000	0.0000	0.2500	0.0000					0.0	0.0	0.0	0.1111	0.0588	0.0000	0.0000
-0.483															
-0.44	0.0053	0.0	0.0000	0.0000	3.4600	3.2200		3.2200	0.0	1.0	0.0	0.0089	0.0000	0.0000	0.0000
-0.063	0.0000	0.0000	0.0000	0.1250	5.3700	8.1800	8.1800		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.101	0.0208	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
-0.581	0.0732	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0769	0.0000		
-0.456	0.0333	0.0000	0.0000	0.0000	3.1600	0.9400	-0.9400	0.9400	0.0	1.0	0.0	0.0769	0.0000	0.0000	0.0000
	0.0081	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.303	0.0154	0.0154	0.0000	0.0000	5.2900	0.5700	-0.5700	0.5700	0.0	1.0	0.0	0.0000	0.0000		
1.314															
	0.0000	0.0023	0.0000	0.0000	2.0700	3.5200		3.5200	0.0	1.0	0.0	0.0000	0.0065	0.0000	0.0000
	0.0022	0.0022	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.01															
	0.0	0.0	0.0000	0.0000	7.4100	0.7300	0.2700	0.7300	1.0	1.0	0.0	0.0000	0.0000	0.0000	0.0130
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
2.027	0.1538	0.1538	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
1.223	0.0385	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
0.913															
0.946	0.0000	0.0000							0.0	0.0	0.0	0.0000	0.2857		
2.174															
0.919	0.0370	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0081	0.0000	0.0000	0.0000	7.1000	0.5600	0.5600	-0.5600	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0588
-0.763	0.0333	0.0333	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0035	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
-1.002	0.0000	0.0000	0.0000	0.1667	7.8900	0.5900	0.5900	-0.5900	0.0	1.0	0.0	0.0000	0.0000		
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
-1.489	0.0000	0.0159	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
0.074	0.1111	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.2500		
-1.83	0.0556	0.0556	0.0000	0.0000	5.0100	0.7100	0.7100	-0.7100	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0046	0.0046	0.0000	0.0000					0.0	0.0	0.0	0.0353	0.0000	0.0000	0.0000
0.257	0.0000	0.0013	0.0000	0.0000	2.5900	0.5900	0.5900		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.692	0.0606	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
-0.804	0.0000	0.0038	0.0000	0.0000	7.6400	0.4600	0.4600	-0.4600	0.0	1.0	0.0	0.0000	0.0000		
															
1.768	0.0167	0.0167	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.723	0.0435	0.0435			5.3900	1.3600	1.3600	-1.3600	0.0	1.0	0.0	0.0000	0.0000		
-0.803	0.0182	0.0	0.0000	0.0000	2.2500	0.6900	0.6900		0.0	1.0	0.0	0.0588	0.0000	0.0000	0.0000
0.466															
-2.016	0.1000	0.0000	0.0000	0.1111					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.2000
	0.0000	0.0278	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0092	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.739															
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.491	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.1000	0.0000		
1.154															
-0.395	0.0059	0.0	0.0000	0.0417					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.135	0.0000	0.0149	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-2.546	0.1000	0.1818							0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.176	0.0000	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
	0.0000	0.0082	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0213
-0.283	0.0000	0.0000							0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.363	0.0	0.0089	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
-1.219	0.04	0.04	0.0000	0.0000	2.5600	0.1700	0.1700	-0.1700	0.0	1.0	0.0	0.0714	0.0000	0.0000	0.0000
	0.0062	0.0031	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.088	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0045	0.0090	0.0000	0.0000	3.4000	9.4300	2.1100	9.4300	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
2.331	0.0606	0.0312	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.179															
1.001	0.0000	0.0000	0.5000	0.0000	2.0200	0.3000	0.3000		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.038	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.171															
0.171	0.0417	0.0417	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
-0.532	0.0	0.0909	0.0000	0.0000					0.0	0.0	0.0	0.0769	0.0000	0.0000	0.0000
-0.236	0.0000	0.0000	0.0000	0.1667	2.1500	6.8400		6.8400	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.169	0.0000	0.0000	0.0000	0.5000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
-0.741															
-0.445															
-1.929	0.0067	0.0	0.0000	0.0000	5.5900	7.7500	7.7500		1.0	1.0	0.0	0.0556	0.0000	0.0000	0.0000
0.086	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.592	0.0	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.1111	0.0000	0.0000
															
	0.0004	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0086	0.0	0.0000	0.0833	2.2900	7.9600		7.9600	0.0	1.0	0.0	0.0000	0.1429		
															
															
-0.494	0.0625	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.1667	0.0000	0.0000	0.3333
	0.0000	0.0077	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0426	0.0000	0.0000
	0.0102	0.0000	0.0000	0.0000	3.0800	0.5400	-0.5400	0.5400	0.0	1.0	0.0	0.0000	0.0180	0.0000	0.0000
-0.529	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.2143
1.788	0.1053	0.0000	0.0000	0.0000	3.4200	4.0200		4.0200	0.0	1.0	0.0	0.1250	0.0000		
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.831	0.0000	0.0000							0.0	0.0	0.0	0.0000	0.0000	0.0000	0.3333
	0.0127	0.0127	0.0000	0.1176					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.376	0.0526	0.0000	0.0000	0.5000					0.0	0.0	0.0	0.0769	0.0000	0.0000	0.0000
-1.359															
0.538															
	0.0	0.0	0.0035	0.0000	8.3800	3.8700	-3.8700	3.8700	0.0	1.0	0.0	0.0000	0.0007	0.0033	0.0000
-2.051	0.0833	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
1.365															
-0.036	0.0138	0.0069	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0182	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0294	0.0000	0.0000	0.0000
	0.0000	0.0125	0.0000	0.0000	5.2300	8.1800	8.1800		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.053	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.182	0.0588	0.0588			9.3000	0.2200	-0.2200	0.2200	0.0	1.0	0.0	0.3333	0.0000		
-1.538	0.0000	0.0417	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.1667
-0.399	0.0351	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.636	0.0	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0323	0.0000	0.0000
-0.188	0.0000	0.0227	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.1429		
-0.166	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.805	0.0789	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
0.439	0.0000	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.5000	0.0000
	0.0270	0.0000	0.0000	0.0000	6.8100	0.4900	0.4900	-0.4900	0.0	1.0	0.0	0.0000	0.0588		
	0.0074	0.0074	0.0000	0.0000	2.4700	1.2900		1.2900	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0081	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.428															
															
-1.74															
-2.095															
-1.27	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.446	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
-1.425															
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0135	0.0000
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.563	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		1.0000
-1.284															
0.598	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.467	0.0968	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
0.568	0.1111	0.0588			4.5700	7.7600	7.7600		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.561	0.0714	0.1333			3.6500	0.2400	-0.2400	0.2400	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.725	0.0714	0.1875							0.0	0.0	0.0	0.0000	0.0000		
	0.0000	0.0078	0.0000	0.0000	2.0300	0.4900		0.4900	0.0	1.0	0.0	0.0081	0.0000	0.0000	0.0000
-0.535	0.0526	0.0000			11.7800	1.3100	-1.3100	1.3100	0.0	0.0	1.0	0.0000	0.0000		
-1.424	0.0417	0.0000	0.0000	0.0000	4.7700	7.9500	7.9500		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.887	0.0333	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.1333	0.0000		
															
-2.01															
-0.278															
-0.295	0.0	0.0044	0.0000	0.0000					0.0	0.0	0.0	0.0123	0.0000	0.0000	0.0000
0.31	0.0069	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.361	0.0	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.18	0.0159	0.0159	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
-0.374	0.0526	0.0000	0.0000	0.0000	4.8800	0.1400	0.1400	-0.1400	0.0	1.0	0.0	0.1000	0.0000	0.0000	0.0000
-0.287	0.0000	0.0000							0.0	0.0	0.0	0.0000	0.0000		1.0000
1.216	0.0000	0.0556	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.2857	0.0000	0.0000
															
-1.831															
-1.274	0.0000	0.0000			3.6400	1.4400	-1.4400	1.4400	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0011	0.0000	0.0000	0.0000	4.2800	0.3500	0.3500	-0.3500	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.11	0.0870	0.0000	0.0000	0.0000	2.4600	8.7500		8.7500	0.0	1.0	0.0	0.2000	0.0000		
	0.0017	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0056	0.0000	0.0000	0.0000
	0.0031	0.0031	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0058	0.0029	0.0000	0.0000	6.4900	0.8100	0.8100	-0.8100	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.584															
-0.293															
	0.0000	0.0000	0.0000	0.0000	5.5600	0.8600	-0.3700	0.8600	0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0047	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000	8.1600	1.3400	1.3400	-1.3400	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.088	0.0054	0.0054	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0268	0.0000	0.0000
0.389															
-0.314	0.0357	0.0357	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0074	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0588	0.0000
1.633															
0.07	0.0027	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.506	0.0000	0.0	0.0000	0.0000	2.0100	0.6800	0.6800		0.0	1.0	0.0	0.0667	0.0000		
-0.074	0.0029	0.0029	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000	6.5100	1.3700	1.3700	-1.3700	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
															
0.362															
															
	0.0000	0.0064	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0023	0.0023	0.0000	0.0000	3.4800	2.2400		2.2400	0.0	1.0	0.0	0.0000	0.0000	0.0263	0.0000
	0.0000	0.0000	0.0000	0.0096	6.3300	9.3700	9.3700		0.0	1.0	0.0	0.0053	0.0000	0.0000	0.0000
-1.063															
	0.0018	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0040	0.0040	0.0000	0.0000
0.576	0.0455	0.0							0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.572															
	0.0	0.0101	0.0000	0.0000	2.9000	0.3700	0.3700	-0.3700	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.02	0.0000	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
3.043	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.3333		
0.348	0.0000	0.0455	0.0000	0.0000	7.2700	1.0500	1.0500	-1.0500	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.161	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.783															
-0.273	0.0	0.0526	0.0000	0.0000	2.2400	0.6100	0.6100		0.0	1.0	0.0	0.0000	0.2000	0.0000	0.0000
0.594															
0.185															
	0.0000	0.0022	0.0000	0.0000	10.1000	0.3700	-0.3700	0.3700	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0047
															
	0.0180	0.0091	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.108	0.0500	0.0500	0.0000	0.0000	5.2400	0.7600	-0.7600	0.7600	0.0	1.0	0.0	0.0000	0.1667	0.0000	0.0000
	0.0043	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0128	0.0000	0.0000	0.0000
	0.0	0.0042	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0156					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0035	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.791															
	0.0	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.2500
0.76															
	0.0	0.0031	0.0000	0.0000					0.0	0.0	0.0	0.0088	0.0000	0.0000	0.0000
-1.904	0.0000	0.0000			2.8500	1.0800	1.0800		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.5000
	0.0005	0.0005	0.0000	0.0000	2.9600	0.1000	-0.1000	0.1000	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.967	0.022	0.0	0.0000	0.0000	4.1200	1.1300	-1.1300	1.1300	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0022	0.0043	0.0000	0.0000	4.8900	0.2300	-0.2300	0.2300	0.0	1.0	0.0	0.0056	0.0000	0.0000	0.0000
	0.0018	0.0036	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
0.324	0.0119	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0333	0.0333		
2.052	0.0	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
1.771	0.0000	0.1053	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
0.483	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
2.176															
2.67															
-1.505	0.0714	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.1429	0.0000	0.0000
	0.0	0.0039	0.0000	0.0000	5.4000	1.0500	1.0500	-1.0500	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
1.644	0.0	0.0	0.0000	0.0000	4.2700	7.9600	3.5300	7.9600	1.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0014	0.0028	0.0000	0.0000	4.1100	0.6300	0.6300	-0.6300	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.705															
-0.753	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.2000	0.2000	0.0000	0.0000
	0.0077	0.0	0.0909	0.0000					0.0	0.0	0.0	0.0000	0.0270	0.0000	0.0000
2.947	0.0000	0.0000							0.0	0.0	0.0	0.0000	0.0000		
-0.858	0.0000	0.0000	0.0000	0.0000	5.6000	0.1100	-0.1100	0.1100	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0465
	0.0036	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0045	0.0090	0.0000	0.0000
-0.313	0.0455	0.0	0.0000	0.5000	3.2600	1.2900		1.2900	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.017															
0.19															
-0.774	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0789	0.0000		
	0.0069	0.0	0.0000	0.0000	8.6600	1.1500	-1.1500	1.1500	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.316															
0.676	0.0	0.0			2.2800	0.4400	0.4400		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.002	0.0000	0.0000	0.0000	0.0000	2.5100	0.4300	0.4300	-0.4300	0.0	1.0	0.0	0.0952	0.0000	0.0000	0.6000
0.139															
-0.459															
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.907															
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0085	0.0000	0.0000
